NodeID	Description	MapID	CityID	Camp	TongID	NeedOpen	WorldRoadTrackEnd	ScriptFile	X	Y	Z	IdleFrame	MinLevel	MaxLevel	StartWaitFrame1	EndWaitFrame1	SwitchWaitFrame1	StartWaitFrame2	EndWaitFrame2	SwitchWaitFrame2	StartWaitFrame3	EndWaitFrame3	SwitchWaitFrame3	StartWaitFrame4	EndWaitFrame4	SwitchWaitFrame4	StartWaitFrame5	EndWaitFrame5	SwitchWaitFrame5	StartWaitFrame6	EndWaitFrame6	SwitchWaitFrame6
1019	驯马八段	172	1019	0	0	0	0	scripts\Traffic\降低车费.lua	17086	48622	1051958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	驯马九段	172	1020	0	0	0	0	scripts\Traffic\降低车费.lua	16501	50253	1052040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1021	驯马十段	172	1021	0	0	0	0	scripts\Traffic\降低车费.lua	18419	50263	1052097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	驯马十一	172	1022	0	0	0	0	scripts\Traffic\降低车费.lua	20061	50275	1052042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	驯马十二	172	1023	0	0	0	0	scripts\Traffic\降低车费.lua	21933	50303	1052042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	驯马十三	172	1024	0	0	0	0	scripts\Traffic\降低车费.lua	23360	49973	1052072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1025	p5.11	173	1025	0	0	0	0	scripts\Traffic\降低车费.lua	32301	16357	1210353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	p5.2	173	1026	0	0	0	0	scripts\Traffic\降低车费.lua	31185	16748	1232874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	p5.22	173	1027	0	0	0	0	scripts\Traffic\降低车费.lua	31481	16642	1227545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	p5.3	173	1028	0	0	0	0	scripts\Traffic\降低车费.lua	30730	16927	1237728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1029	p5.33	173	1029	0	0	0	0	scripts\Traffic\降低车费.lua	30730	16927	1237728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	p5.4	173	1030	0	0	0	0	scripts\Traffic\降低车费.lua	31280	17494	1241309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1031	p4	173	1031	0	0	0	0	scripts\Traffic\降低车费.lua	28245	19091	1198123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	p4.1	173	1032	0	0	0	0	scripts\Traffic\降低车费.lua	28737	19607	1204142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	p4.11	173	1033	0	0	0	0	scripts\Traffic\降低车费.lua	28737	19607	1204142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	p4.2	173	1034	0	0	0	0	scripts\Traffic\降低车费.lua	30076	19760	1218561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	p6	173	1035	0	0	0	0	scripts\Traffic\降低车费.lua	37618	18984	1197751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1036	p6.1	173	1036	0	0	0	0	scripts\Traffic\降低车费.lua	35385	18488	1201077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1037	p4.22	173	1037	0	0	0	0	scripts\Traffic\降低车费.lua	29892	19737	1216936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1038	p4.3	173	1038	0	0	0	0	scripts\Traffic\降低车费.lua	30516	19826	1220550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1039	p4.33	173	1039	0	0	0	0	scripts\Traffic\降低车费.lua	30516	19826	1220550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1040	p4.4	173	1040	0	0	0	0	scripts\Traffic\降低车费.lua	30685	20710	1236679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	p4.44	173	1041	0	0	0	0	scripts\Traffic\降低车费.lua	30654	20535	1234261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	p4.5	173	1042	0	0	0	0	scripts\Traffic\降低车费.lua	30734	20952	1237782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1043	p4.55	173	1043	0	0	0	0	scripts\Traffic\降低车费.lua	30734	20952	1237782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1044	p6.11	173	1044	0	0	0	0	scripts\Traffic\降低车费.lua	35385	18488	1201077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1045	p6.2	173	1045	0	0	0	0	scripts\Traffic\降低车费.lua	35016	17238	1217969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1046	p6.22	173	1046	0	0	0	0	scripts\Traffic\降低车费.lua	35093	17546	1214715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1047	p6.3	173	1047	0	0	0	0	scripts\Traffic\降低车费.lua	34916	16774	1220326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1048	p4.6	173	1048	0	0	0	0	scripts\Traffic\降低车费.lua	31292	20380	1241388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	p8	173	1049	0	0	0	0	scripts\Traffic\降低车费.lua	50956	33076	1205773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1050	p8.1	173	1050	0	0	0	0	scripts\Traffic\降低车费.lua	50593	33477	1212086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1051	p8.11	173	1051	0	0	0	0	scripts\Traffic\降低车费.lua	50593	33477	1212086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1052	p8.2	173	1052	0	0	0	0	scripts\Traffic\降低车费.lua	48592	33958	1242216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1053	p8.22	173	1053	0	0	0	0	scripts\Traffic\降低车费.lua	49032	33851	1238094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1054	p8.3	173	1054	0	0	0	0	scripts\Traffic\降低车费.lua	47860	34141	1241520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1055	p2	173	1055	0	0	0	0	scripts\Traffic\降低车费.lua	14114	32897	1204457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1056	p2.1	173	1056	0	0	0	0	scripts\Traffic\降低车费.lua	16317	33278	1209543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1057	p3	173	1057	0	0	0	0	scripts\Traffic\降低车费.lua	18913	28372	1198508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	p3.1	173	1058	0	0	0	0	scripts\Traffic\降低车费.lua	19638	30310	1218447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1059	p3.11	173	1059	0	0	0	0	scripts\Traffic\降低车费.lua	19522	30012	1216080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1060	p3.2	173	1060	0	0	0	0	scripts\Traffic\降低车费.lua	19745	30606	1219165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061	p3.22	173	1061	0	0	0	0	scripts\Traffic\降低车费.lua	19745	30606	1219165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1062	p3.3	173	1062	0	0	0	0	scripts\Traffic\降低车费.lua	19593	29996	1238268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1063	p3.33	173	1063	0	0	0	0	scripts\Traffic\降低车费.lua	19636	30164	1234157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1064	p3.4	173	1064	0	0	0	0	scripts\Traffic\降低车费.lua	19548	29831	1239754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1065	p3.44	173	1065	0	0	0	0	scripts\Traffic\降低车费.lua	19548	29831	1239754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1066	p3.5	173	1066	0	0	0	0	scripts\Traffic\降低车费.lua	19772	31481	1240897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1067	p2.11	173	1067	0	0	0	0	scripts\Traffic\降低车费.lua	16317	33278	1209543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1068	p2.2	173	1068	0	0	0	0	scripts\Traffic\降低车费.lua	16796	34605	1235544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1069	p2.22	173	1069	0	0	0	0	scripts\Traffic\降低车费.lua	16712	34346	1231704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1070	p2.3	173	1070	0	0	0	0	scripts\Traffic\降低车费.lua	16847	34814	1236570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1071	p2.33	173	1071	0	0	0	0	scripts\Traffic\降低车费.lua	16847	34814	1236570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1072	p2.4	173	1072	0	0	0	0	scripts\Traffic\降低车费.lua	17457	34181	1241073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1073	p7	173	1073	0	0	0	0	scripts\Traffic\降低车费.lua	46506	28104	1199555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1074	p7.1	173	1074	0	0	0	0	scripts\Traffic\降低车费.lua	46193	28359	1205658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1075	p1	173	1075	0	0	0	0	scripts\Traffic\降低车费.lua	19276	37142	1198249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1076	p1.1	173	1076	0	0	0	0	scripts\Traffic\降低车费.lua	20833	35239	1218583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1077	p1.11	173	1077	0	0	0	0	scripts\Traffic\降低车费.lua	20604	35527	1216271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1078	p1.2	173	1078	0	0	0	0	scripts\Traffic\降低车费.lua	21038	34972	1219060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1079	p1.22	173	1079	0	0	0	0	scripts\Traffic\降低车费.lua	21038	34972	1219060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1080	p1.3	173	1080	0	0	0	0	scripts\Traffic\降低车费.lua	19749	35661	1239029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1081	p1.33	173	1081	0	0	0	0	scripts\Traffic\降低车费.lua	19925	35558	1237146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1082	p1.4	173	1082	0	0	0	0	scripts\Traffic\降低车费.lua	19554	35789	1239773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1083	p1.44	173	1083	0	0	0	0	scripts\Traffic\降低车费.lua	19554	35789	1239773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1084	p1.5	173	1084	0	0	0	0	scripts\Traffic\降低车费.lua	20040	34242	1241048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1085	p7.11	173	1085	0	0	0	0	scripts\Traffic\降低车费.lua	46193	28359	1205658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1086	p7.2	173	1086	0	0	0	0	scripts\Traffic\降低车费.lua	47102	29695	1238644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1087	p7.22	173	1087	0	0	0	0	scripts\Traffic\降低车费.lua	46941	29459	1233855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1088	p7.3	173	1088	0	0	0	0	scripts\Traffic\降低车费.lua	47214	29874	1240121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1089	p7.33	173	1089	0	0	0	0	scripts\Traffic\降低车费.lua	47214	29874	1240121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1090	p7.4	173	1090	0	0	0	0	scripts\Traffic\降低车费.lua	47651	31407	1241499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091	p9	173	1091	0	0	0	0	scripts\Traffic\降低车费.lua	46078	37219	1197801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1092	p9.1	173	1092	0	0	0	0	scripts\Traffic\降低车费.lua	45766	36932	1203680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1093	p9.11	173	1093	0	0	0	0	scripts\Traffic\降低车费.lua	45766	36932	1203680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1094	p9.2	173	1094	0	0	0	0	scripts\Traffic\降低车费.lua	44558	35332	1220575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1095	p9.22	173	1095	0	0	0	0	scripts\Traffic\降低车费.lua	44732	35571	1218997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096	p9.3	173	1096	0	0	0	0	scripts\Traffic\降低车费.lua	44320	34976	1220541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097	p9.33	173	1097	0	0	0	0	scripts\Traffic\降低车费.lua	44320	34976	1220541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1098	p9.4	173	1098	0	0	0	0	scripts\Traffic\降低车费.lua	44164	33560	1244961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1099	p9.44	173	1099	0	0	0	0	scripts\Traffic\降低车费.lua	44194	33786	1242282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1100	p9.5	173	1100	0	0	0	0	scripts\Traffic\降低车费.lua	44138	33318	1245751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1101	p9.55	173	1101	0	0	0	0	scripts\Traffic\降低车费.lua	44138	33318	1245751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1102	p9.6	173	1102	0	0	0	0	scripts\Traffic\降低车费.lua	45131	34187	1241453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1103	朱雀大街起点	172	1103	0	0	0	0	scripts\Traffic\降低车费.lua	63720	22757	1116853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1104	朱雀大街终点	172	1104	0	0	0	0	scripts\Traffic\降低车费.lua	60517	47796	1125381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1105	p12	173	1105	0	0	0	0	scripts\Traffic\降低车费.lua	32737	20676	1241432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1106	p12.1	173	1106	0	0	0	0	scripts\Traffic\降低车费.lua	32735	28442	1257666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1107	p12.11	173	1107	0	0	0	0	scripts\Traffic\降低车费.lua	32735	28442	1257666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1108	p12.2	173	1108	0	0	0	0	scripts\Traffic\降低车费.lua	32649	29023	1279281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1109	p12.22	173	1109	0	0	0	0	scripts\Traffic\降低车费.lua	32669	28875	1277389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110	p12.3	173	1110	0	0	0	0	scripts\Traffic\降低车费.lua	32614	29308	1279585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111	p12.33	173	1111	0	0	0	0	scripts\Traffic\降低车费.lua	32614	29308	1279585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1112	p12.4	173	1112	0	0	0	0	scripts\Traffic\降低车费.lua	32594	30431	1306714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1113	p12.44	173	1113	0	0	0	0	scripts\Traffic\降低车费.lua	32596	30146	1303795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1114	p12.5	173	1114	0	0	0	0	scripts\Traffic\降低车费.lua	32591	31100	1303895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1115	p11	173	1115	0	0	0	0	scripts\Traffic\降低车费.lua	20597	32776	1240970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1116	p11.1	173	1116	0	0	0	0	scripts\Traffic\降低车费.lua	28383	32742	1257710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1117	p11.11	173	1117	0	0	0	0	scripts\Traffic\降低车费.lua	28383	32742	1257710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1118	p11.2	173	1118	0	0	0	0	scripts\Traffic\降低车费.lua	28136	33656	1267139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1119	p11.22	173	1119	0	0	0	0	scripts\Traffic\降低车费.lua	28136	33656	1267139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1120	p11.3	173	1120	0	0	0	0	scripts\Traffic\降低车费.lua	28934	32230	1279505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121	p11.33	173	1121	0	0	0	0	scripts\Traffic\降低车费.lua	28794	32466	1278220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1122	p11.4	173	1122	0	0	0	0	scripts\Traffic\降低车费.lua	29202	31831	1279506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1123	p11.44	173	1123	0	0	0	0	scripts\Traffic\降低车费.lua	29202	31831	1279506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1124	p11.5	173	1124	0	0	0	0	scripts\Traffic\降低车费.lua	28970	33307	1291523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1125	p11.55	173	1125	0	0	0	0	scripts\Traffic\降低车费.lua	29024	32961	1289757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1126	p11.6	173	1126	0	0	0	0	scripts\Traffic\降低车费.lua	28917	33691	1291554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1127	p11.66	173	1127	0	0	0	0	scripts\Traffic\降低车费.lua	28917	33691	1291554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1128	p11.7	173	1128	0	0	0	0	scripts\Traffic\降低车费.lua	30145	33148	1306103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1129	p11.77	173	1129	0	0	0	0	scripts\Traffic\降低车费.lua	29804	33301	1304164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1130	p11.8	173	1130	0	0	0	0	scripts\Traffic\降低车费.lua	30956	32795	1304034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1131	新建交通点1131	165	1131	0	0	0	0	scripts\Traffic\降低车费.lua	34645	40828	1052125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1132	新建交通点1132	165	1132	0	0	0	0	scripts\Traffic\降低车费.lua	40441	54915	1050926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1133	战乱长安至内城始	156	1133	0	0	0	0	scripts\Traffic\降低车费.lua	44808	66210	1063655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1134	战乱至内城终	156	1134	0	0	0	0	scripts\Traffic\降低车费.lua	45058	107126	1061734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1135	内城入口始	172	1135	0	0	0	0	scripts\Traffic\降低车费.lua	63238	18905	1116898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1136	长安内城入口终	172	1136	0	0	1	0	scripts\Traffic\降低车费.lua	62820	47568	1121913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1137	入口到东市起点	172	1137	0	0	0	0	scripts\Traffic\降低车费.lua	63724	22677	1116839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1138	入口到东市	172	1138	0	0	0	0	scripts\Traffic\降低车费.lua	70502	47791	1125381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1139	x1	173	1139	0	0	0	0	scripts\Traffic\降低车费.lua	18898	37579	1198244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1140	x1-11	173	1140	0	0	0	0	scripts\Traffic\降低车费.lua	17782	33674	1240205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1141	p13	173	1141	0	0	0	0	scripts\Traffic\降低车费.lua	44757	32795	1241551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1142	p13.1	173	1142	0	0	0	0	scripts\Traffic\降低车费.lua	36933	32749	1257603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1143	p13.11	173	1143	0	0	0	0	scripts\Traffic\降低车费.lua	36933	32749	1257603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1144	p13.2	173	1144	0	0	0	0	scripts\Traffic\降低车费.lua	36240	31840	1278807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1145	p13.22	173	1145	0	0	0	0	scripts\Traffic\降低车费.lua	36385	32026	1276265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1146	p13.3	173	1146	0	0	0	0	scripts\Traffic\降低车费.lua	36070	31640	1279270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1147	p13.33	173	1147	0	0	0	0	scripts\Traffic\降低车费.lua	36070	31640	1279270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1148	p13.4	173	1148	0	0	0	0	scripts\Traffic\降低车费.lua	36237	33525	1297821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1149	p13.44	173	1149	0	0	0	0	scripts\Traffic\降低车费.lua	36206	33204	1296099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1150	p13.5	173	1150	0	0	0	0	scripts\Traffic\降低车费.lua	36264	33821	1297736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1151	p13.55	173	1151	0	0	0	0	scripts\Traffic\降低车费.lua	36264	33821	1297736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1152	p13.6	173	1152	0	0	0	0	scripts\Traffic\降低车费.lua	34975	33720	1306622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1153	p13.66	173	1153	0	0	0	0	scripts\Traffic\降低车费.lua	35297	33748	1305543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1154	p13.7	173	1154	0	0	0	0	scripts\Traffic\降低车费.lua	34241	33647	1303904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1155	x2	173	1155	0	0	0	0	scripts\Traffic\降低车费.lua	14045	32773	1204449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1156	x2-11	173	1156	0	0	0	0	scripts\Traffic\降低车费.lua	17807	31836	1240197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1157	x3	173	1157	0	0	0	0	scripts\Traffic\降低车费.lua	18961	27993	1198500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1158	x3-11	173	1158	0	0	0	0	scripts\Traffic\降低车费.lua	19935	32790	1240195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1159	x4	173	1159	0	0	0	0	scripts\Traffic\降低车费.lua	27984	18850	1198088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1160	x4-12	173	1160	0	0	0	0	scripts\Traffic\降低车费.lua	31880	20133	1241415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1161	x5	173	1161	0	0	0	0	scripts\Traffic\降低车费.lua	32867	14105	1206935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1162	x5-12	173	1162	0	0	0	0	scripts\Traffic\降低车费.lua	33946	18324	1241411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1163	x6	173	1163	0	0	0	0	scripts\Traffic\降低车费.lua	37547	19068	1197712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1164	x6-12	173	1164	0	0	0	0	scripts\Traffic\降低车费.lua	33317	17818	1241409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1165	x7	173	1165	0	0	0	0	scripts\Traffic\降低车费.lua	46453	28037	1199538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1166	x7-13	173	1166	0	0	0	0	scripts\Traffic\降低车费.lua	46379	34087	1241511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1167	x8	173	1167	0	0	0	0	scripts\Traffic\降低车费.lua	51312	32810	1205805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1168	x8-13	173	1168	0	0	0	0	scripts\Traffic\降低车费.lua	45239	31890	1241518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1169	x9	173	1169	0	0	0	0	scripts\Traffic\降低车费.lua	46524	37615	1197831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1170	x9-13	173	1170	0	0	0	0	scripts\Traffic\降低车费.lua	47731	33898	1241397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
