TabID	Name	Title	Image1	Note1	Image2	Note2	Image3	Note3	Description
280	武林事件		ui\Image\Helper\洱海惊龙8.tga	<text>text="赛马场全新开启，诸位侠士可携带自己的宝马或租用一匹良驹参赛。赛马时可选择特殊技能提升自身能力或减缓对手速度。赛道中会随机出现泥泞、路障、落实等障碍阻扰玩家；随机出现一些特殊道具将有助于侠士赢取比赛。" font=18</text>	ui\Image\Helper\洱海惊龙9.tga	<text>text="苍山洱海的赛马活动80级的侠士可报名参与，且每天第一次完成比赛即可额外获得日常奖励。侠士们找到赛马报名人报名即可参加比赛了。\\\n具体详情请查看官网专题。" font=18</text>	ui\Image\Helper\洱海惊龙10.tga	<text>text="试炼之地，顾名思义，是考验一个人各方面能力之处，因此，它将作为剑网3首个仅能依靠一己之力通过的武林事件与众位侠士见面。等级达到80级的侠士可前往四大主城九州风云牌附近寻找神秘老者报名进入。" font=18</text>	
281	全新秘境		ui\Image\Helper\洱海惊龙15.tga	<text>text="南诏王为图《山河社稷图》，邀请天竺迦迦兰十二宝树王中的智慧王潜身少林，与两大法王协作，谋划救援血眼龙王脱出少林禁地，诸位侠士将在此对战提多罗吒 、血眼龙王萧沙！" font=18</text>	ui\Image\Helper\洱海惊龙16.tga	<text>text="唐家集外黑云压堡，唐门遭遇青城派、霹雳堂、狼牙军等各方势力包围，为助唐门，各路侠士唯有拔刀相助。毛毛一眼认出当年屠戮稻香村的叛军头目汪莽，大战一触即发！" font=18</text>	ui\Image\Helper\洱海惊龙17.tga	<text>text="全新的秘境、全新的首领等待侠士们的挑战，全新的装备等待侠士们的收入囊中。" font=18</text>	
282	苍山洱海		ui\Image\Helper\洱海惊龙11.tga	<text>text="全新“苍山洱海”地图开放，苍山洱海以天开图画之绝世美景闻名于世，当地百姓依山而居傍海而栖，生活在世外桃源，然而当南诏统一六诏后，形式却发生了巨大变化……" font=18</text>	ui\Image\Helper\洱海惊龙20.tga	<text>text="《剑网3》首次推出坐骑驯养系统，诸位大侠有机会驯养属于自己的绝世名驹！各地图野外将会随机出现外观属性不同野生小马驹，玩家使用套马索进行抓捕后，就可以开始趣味驯养过程。驯养界面可通过生活技艺界面中打开。" font=18</text>	ui\Image\Helper\洱海惊龙21.tga	<text>text="侠士可通过喂食草料、将马驹带到马厩清洁、或者将马驹带出与之嬉戏，均可提升马驹成长；同时驯养的过程中或许会出现意外事件，如突发疾病等，侠士们悉心照料马驹也可以提升坐骑成长！" font=18</text>	
283	全新战场		ui\Image\Helper\洱海惊龙12.tga	<text>text="全新三国古战场重现当年魏蜀吴争霸旧地，诸葛亮统军之所“武侯祠”，“点将台”以及常规战场设施“防御塔楼“、“火台”、“骏马棚”、“哨塔”等惊现江湖。江湖纷争再起，“浩气盟”与“恶人谷”将在此地展开更为激烈的厮杀，不同阵营的诸位侠士谁可夺得头筹？" font=18</text>	ui\Image\Helper\洱海惊龙14.tga	<text>text="此战场为15人对15人，战场正式开启后，侠士需要通过获取积分来增加己方获胜的机会，限时25分钟。" font=18</text>	ui\Image\Helper\洱海惊龙13.tga	<text>text="战场中间有五处据点，这些据点都设有表示所属的旗帜，侠士在夺取旗帜后，即可获得相应的战场积分。率先达到500分的一方或战场时间结束时积分高的一方为胜方。" font=18</text>	
284	外观系统		ui\Image\Helper\洱海惊龙5.tga	<text>text="外观界面可由右下角菜单栏中“外观”按钮点开，此界面中有两部份，一部分是你已购买的装备、发型和脸型，并进行搭配预览，满意后点击“保存形象”即可。另一部分便是成衣店，侠士们可在里面购买心仪的外观。" font=18</text>	ui\Image\Helper\洱海惊龙6.tga	<text>text="外观系统全新推出成衣店，为诸位侠士提供部分已江湖绝迹的装备外观，无需再苦苦寻觅，直接在外观商店中即可以正常价格（金币或通宝）填补心中遗憾。" font=18</text>	ui\Image\Helper\洱海惊龙4.tga	<text>text="此次隐元会推出多款新发型和脸型，欢迎侠士们前往选购。" font=18</text>	
285	默认首页								
286	默认首页								
287	野外套马		ui\Image\Helper\套马的工具.tga	<text>text="【套马工具】：套马必须用到套马索，侠士可以在各地的马商处购买到。只有等级达到20级才能使用套马索。" font=18</text>	ui\Image\Helper\套马的地方.tga	<text>text="【套马地点】：在苍山洱海的山巅牧场和帮会领地的落日牧场里，会有3~7级的野马驹出现。对于更高等级马驹，马场会不定期发布《九州寻驹图》消息，侠士可以前往消息所述场景寻找马驹并捕捉，越高等级的马驹越是稀有，因此一旦遇到切莫错过。" font=18</text>	ui\Image\Helper\套马的细节.tga	<text>text="【套马细节】：不同等级马驹有不同的体力要求和捕获成功几率，侠士找到马驹后可以右键点击马驹查看详细提示。当侠士找到野马驹，选择其成为你的目标，然后就可以使用套马索开始套马了！" font=18</text>	
288	马驹驯养		ui\Image\Helper\洱海惊龙20.tga	<text>text="【马驹驯养】：当侠士拥有一个马驹道具，并且江湖阅历至少达到40级时，侠士可以打开生活技艺中的驯养界面，开始驯养马驹了！" font=18</text>	ui\Image\Helper\驯养面板.tga	<text>text="【驯养面板】：开始驯养后，在驯养界面可以看到马驹的所有信息，随着等级提升，马驹的属性也会逐渐提升，当达到其最高等级就可以收获坐骑马了！是否能双人同骑的属性可是只有在收获之后才能知道的哦。" font=18</text>	ui\Image\Helper\召唤马驹.tga	<text>text="【马驹召唤】：马驹成长经验的增加，除了喂食也可以通过交互操作来获得。在苍山洱海和帮会领地，点击驯养面板的召唤按钮，就可以将自己的马驹牵出来了。每天首次的交互操作，会提高马驹的成长经验。" font=18</text>	
289	坐骑喂养		ui\Image\Helper\坐骑的饱食度.tga	<text>text="【坐骑的饱食度】：当侠士纵马驰骋江湖的时候，千万别忘了，我们的马儿也是需要喂养和照顾的。" font=18</text>	ui\Image\Helper\喂马1.tga	<text>text="【饱食度】消耗规则：只有坐骑被骑乘移动的时候，才会消耗饱食度。未乘骑的坐骑，均不会消耗。" font=18</text>	ui\Image\Helper\喂马2.tga	<text>text="【饱食度】消耗为零的时候，会触发【饥肠辘辘】状态，此状态时候，坐骑的属性会受到影响而衰减或不能触发。其他饱食度状态【吃饱喝足】【半饥半饱】均无属性衰减。" font=18</text>	
290	草料和马厩		ui\Image\Helper\四种草料图.tga	<text>text="【喂养草料】：世界中有四种草料，每种草料喂食增加的饱食度是不同的。三级和四级草料在喂食的时候还有可能带来额外的增益效果。" font=18</text>	ui\Image\Helper\马商商店.tga	<text>text="【草料获得】：四个等级的草料在苍山洱海都可以通过神农采集获得，一级，二级草料在各地马商处也均有贩卖。因此侠士可以从采草料的侠士手中交易获得或者直接找马商购买。" font=18</text>	ui\Image\Helper\马厩.tga	<text>text="【马厩服务】：马商处均开有马厩服务，侠士可以将背包中的坐骑，马驹，宠物幼崽等放在马厩中保管。马厩中的栏位可以通过购买获得，开的栏位越多，所需的价钱也会越高。" font=18</text>	
291	默认首页								
292	介绍		ui\Image\Helper\驯养指引.tga						<text>text="驯养神骏\\\n      可曾记得在稻香村第一次跨上马背，那扬鞭驰骋的喜悦？\\\n      可曾记得在龙门大漠纵马飞奔时，身后扬起的滚滚黄沙？\\\n      可曾记得在驰骋华山之巅，皑皑白雪上留下的马蹄印？\\\n     有人的地方就是江湖，有江湖的地方就缺不了它的身影。\\\n     马儿是江湖中人亲密的伙伴，而如今，它的成长，将由你来决定。" font=18</text>
293	默认首页								
294	介绍		ui\Image\Helper\三周年广告.tga						<text>text="      感谢您的支持与陪伴，不知不觉《剑网3》已经三周岁了，为回馈广大侠士长久以来的支持，特为侠士们开办了丰厚的充值优惠活动。\\\n      活动时间：即日起-2012.9.24 早7点\\\n      领取激活码时间：即日起-2012.10.19中午12点\\\n      激活码游戏内兑换有效期：即日起-2012.10.19 中午12点" font=18</text>
295	默认首页								
296	新发型		ui\Image\Helper\20129月发型1.tga	<text>text="此次隐元会推出多款新发型，侠士们可前往主城中的“隐元会易容执掌使——黄字零壹零”处进行购买。" font=18</text>	ui\Image\Helper\20129月发型2.tga	<text>text="新发型推出男、女、小女孩共三款发型。" font=18</text>	ui\Image\Helper\20129月新外装.tga	<text>text="外观商店推出图中全新套装，有心仪的侠士可以打开外观界面进行套装预览哦！" font=18</text>	
297	洱海夺马		ui\Image\Helper\洱海夺马2.tga	<text>text="浩气盟和恶人谷两大阵营分别派遣了外出购马的首领，在苍山洱海进行休整，成功击杀运马首领后可夺取对立阵营购买的马驹。" font=18</text>	ui\Image\Helper\洱海夺马1.tga	<text>text="洱海夺马活动开启后击杀盗马贼首领可以获得丰厚的草料奖励，击杀10个盗马贼首领后，苍山洱海场景中将会出现带着被盗马匹四处逃窜的盗马贼。" font=18</text>	ui\Image\Helper\洱海夺马3.tga	<text>text="成功击杀盗马贼后可有机会捕获马贼所盗走的马驹。" font=18</text>	
298	宠物系统		ui\Image\Helper\宠物1.tga	<text>text="宠物系统正式亮相！全新宠物让你的旅途不再寂寞！\\\n侠士们可打开角色界面中的坐骑分页，点击其中的宠物标签栏，便可轻松预览和召唤自己拥有的跟宠宝宝了！" font=18</text>	ui\Image\Helper\宠物2.tga	<text>text="全新推出跟随宠物“鸡小蒙”、“蟹兵”、“蟹卒”、“灰狐”、“白鹅”、“憨龟”等，共五类十余种宠物宝宝等待你的前来认养！\\\n秘境、杀怪、隐藏任务等，多种宠物产出途径让你体验不同的乐趣！" font=18</text>	ui\Image\Helper\宠物3.tga	<text>text="获得宠物幼崽之后，通过在驯养系统训练养成，便可以获得成熟的宠物宝宝，从此以后侠士你就可以带着自己的跟宠宝宝行走江湖路，千里乐逍遥啦！" font=18</text>	
299	帮会新内容		ui\Image\Helper\帮会2.tga	<text>text="第三期帮会天工树-涅槃全新亮相！帮主可通过开启天工树的各个节点，使得全帮获得相应的加成效果，具体可看分支节点描述。此分支建议在周一至周三进行配置，且所有结点将会在下周一7点重置，消耗的发展点和帮会资金不予退还。" font=18</text>	ui\Image\Helper\帮会3.tga	<text>text="帮会资金管理分页，新增帮会修理资金配置项。由帮主设置修理资金数量后，被分配到的帮会成员便可使用此笔金钱来修理装备了。" font=18</text>	ui\Image\Helper\帮会1.tga	<text>text="全新帮会界面与涅槃分支同期上线，全新布局及视觉效果，期待侠士们的体验！" font=18</text>	
300	充值促销		ui\Image\Helper\20129月充值1.tga	<text>text="活动时间：即日起—2012.9.24早7点。\\\n领取激活码时间：即日起—2012.10.19中午12点。\\\n激活码游戏内兑换有效期：即日起—2012.10.19中午12点。" font=18</text>	ui\Image\Helper\20129月充值2.tga	<text>text="同区内一个账号充值时间或消耗通宝累计金额大于或等于60元时将获得礼品激活码。本次充值活动共分两档，最新动态效果【小头像·画意】和可使用喜庆道具【太平狮子头】，通过网银专属通道充值游戏时间，还可获得腰部挂件【金钱令】" font=18</text>	ui\Image\Helper\20129月充值3.tga	<text>text="注意事项：20级及以上侠士方可进入游戏找“黄字零零玖”兑换激活码。每充值时间或消耗通宝达15元均可抽奖一次！小米2代、赛睿高端外设、包年点卡、罗伞·剑侠情等各种精美礼品等你抽取，具体请关注官网专题！" font=18</text>	
