TempleteId	MapId	AreaID	ActivityID	Positions
2642	156			50965,51784,1062935;81132,77942,1068271;73432,80495,1056600;68903,79748,1056501;67789,74932,1064805;65381,73268,1065553;62213,71877,1065553;58330,76522,1066323;59663,79285,1066528;51881,76506,1064211;51134,74541,1065709;65229,76814,1078431;67276,68399,1065005;63164,65742,1064080;67329,65146,1066808;65213,63304,1064260;61706,63328,1063516;52652,59727,1063380;54327,60847,1063370;50021,61206,1063526;50553,63535,1063644;55673,52230,1065802;54739,50523,1062251;52682,48402,1062548;54896,46743,1062529;56822,46524,1064047;50048,48494,1062514;51308,51768,1062691;47978,58390,1063521;45495,54221,1062112;41483,55396,1062709;42489,57662,1064835;38650,59661,1068311;36227,56467,1068550;36624,53549,1066607;36689,49662,1065502;37271,47021,1065701;41657,68391,1064345;39329,65743,1063598;39098,71502,1063243;37745,74865,1068532;34746,71654,1063484;39612,80716,1069622;41837,81592,1069434;30798,80096,1065495;26173,77913,1067667;41741,76994,1069224;34980,60433,1069819;49786,52968,1062573;50994,55438,1064136
2642	158			52844,62603,1057367;51188,61032,1054378;65931,74043,1076257;69942,74674,1079260;73299,65860,1081816;66091,43612,1049536;84304,36038,1060823;72357,35312,1059038;50946,44552,1052003;47315,56758,1053473;47778,60669,1054774;42438,33451,1051642;36364,31364,1048749;33265,33474,1047504;30519,35370,1046996;26413,33286,1046229;35663,12364,1048849;38631,10793,1052071;42655,7548,1051491;47213,7792,1049857;45005,17640,1052445;60311,50911,1052047;50760,62411,1055281;52245,65556,1056673;57061,42844,1050901
2642	194			24053,109545,1151332;66560,23790,1120229;68194,25663,1120092;69406,27099,1118749;68823,29655,1120442;71148,30300,1127381;72170,29574,1119473;73098,30646,1120929;74037,30999,1122532;73674,32560,1121901;75263,33923,1125165;75123,35125,1127476;77886,34153,1125742;78507,34812,1127420;80591,36538,1127648;81097,37372,1127999;78826,38701,1127791;77758,38969,1127452;77703,41804,1122947;76310,42576,1121060;74486,42572,1119300;63008,46239,1110183;62088,47866,1108582;61059,48187,1107688;60972,49155,1108173;61650,50767,1109218;60922,51380,1107450;63072,49619,1111246;65283,48419,1112388;66691,48691,1112406;66056,50136,1113893;26434,106180,1140314;25918,105910,1140767;25612,106934,1143271;23943,107730,1146244;22935,109382,1151211;21892,110415,1155087;20344,109629,1155307;19281,109682,1158957;18013,110932,1165775
2643	100			50844,16910,1104941;55236,9699,1102323;59176,8480,1102200;63342,30924,1049165;58302,36993,1049164;57404,26515,1049054;75318,13968,1101817;82189,16787,1101281;88126,11644,1100836;93238,11315,1100836;76081,26228,1103743;85252,37688,1107817;90316,47959,1108560;77548,55298,1049199;79018,57901,1049190;88043,71955,1111498;86133,82310,1103642;83342,86511,1106266;76240,87750,1104802;70739,79831,1109945;68380,74548,1109389;62486,87413,1108159;49281,80489,1104394;38899,87787,1103127;37424,84382,1107497;44007,99212,1113674;38949,95019,1114476;23762,92871,1078087;10252,87495,1078878;13175,70263,1095742;13790,58862,1101752;6942,44082,1098316;20000,42339,1102002;40107,44526,1110808;52246,61832,1114161;56813,57885,1113461;66749,59955,1113345;84854,73128,1107449;89779,77881,1107280
2643	101			98103,35602,1078568;66732,29085,1054542;68452,34456,1053298;70102,36855,1054693;71511,37915,1054735;73617,40858,1053825;79654,40025,1054668;82286,40111,1055902;87804,41957,1054087;89180,38256,1059872;94136,38046,1058788;96475,38114,1058967;95946,36106,1073889;98898,33650,1081549;97970,26783,1096465;94845,25142,1093490;93915,27309,1090448;91676,29495,1082640;90843,30614,1080624;89318,29270,1077638;85429,28527,1085124;83878,32634,1086976;81141,35089,1087037;79023,32869,1086909;80039,21899,1078673;77194,21583,1074306;74727,22402,1070206;75464,18328,1070362;82852,16337,1063219;81727,13538,1063571;72041,14546,1062881;69670,11706,1062865;69821,9508,1063313;76388,5027,1063044;100035,33973,1084580;94609,27609,1091954;83596,22082,1064552;72279,5916,1063122;78263,10502,1063992
2643	102			102161,81329,1071597;101054,81913,1082951;96612,87906,1051346;89084,84414,1081888;80648,80979,1087521;74273,83762,1091629;74552,86059,1090741;75344,90309,1069098;75493,91056,1068770;67617,77641,1073355;57107,78909,1074652;73448,69041,1077279;74614,61802,1052084;74471,72265,1052989;75624,73953,1051312;86757,71486,1078941;98866,48534,1072713;102078,50613,1071857
2643	103			24767,50170,1192471;9187,86570,1128896;19268,39586,1183405;24056,47197,1195624;37358,63734,1114329;29181,65507,1114768;30373,68941,1115219;27285,71372,1116047;24577,71643,1117841;22124,71301,1119449;19699,69879,1124107;26918,74293,1117752;31263,71341,1116981;35426,70966,1114821;34836,74980,1119825;33067,80128,1116614;32187,85738,1110268;23811,97101,1107793;20148,94840,1108117;14121,89130,1110907;21956,75976,1119437;32795,43742,1160228;35582,36324,1172777;40019,35984,1170666;8605,37399,1189372;13268,47487,1200545;22902,49034,1193137;31380,47491,1194022;30680,48013,1196488;26330,46565,1194459;55750,25747,1190064;59302,24432,1188801;62273,26191,1188600;62025,26169,1189612;51155,28081,1203181;53171,29574,1196469
2643	104			56815,44650,1087546;72409,39176,1091359;74965,43123,1093855;70010,49091,1087615;67795,50304,1088351;67299,54804,1087831;65253,53037,1087856;65634,45778,1089226;62279,47953,1087706;59565,47777,1087729;56658,43947,1089731;51172,45387,1098243;54107,56991,1088761;57608,62649,1089389;60451,68857,1091087;57349,70860,1093406;67997,64874,1090017;71241,65521,1087456;71944,68388,1087617;51083,57766,1096063;47710,60303,1102252;42682,57338,1111309;40771,53169,1122202;36532,55298,1111471;37427,60252,1111298;39374,58879,1112241;39337,63332,1115068;37098,62813,1116440;39320,68345,1107768;36076,69668,1104970;39213,71685,1103011;34663,75699,1108990;23069,71151,1108211;18352,75069,1092509;13785,76211,1095702;12115,71686,1095509;73323,45347,1095819
2643	105			86618,61067,1106903;73554,68320,1172922;74609,67928,1173705;74686,71238,1172788;78429,69122,1172896;68154,66512,1154822;81301,63005,1099688;85373,62190,1107708;88738,60712,1106404;90784,62307,1116944;89079,56508,1101040;91258,52461,1097770;89290,48013,1091777;91251,41676,1128022;107131,47765,1136642;95023,34399,1123363;99207,34677,1114102
2643	108			80682,75856,1070475;92846,68411,1068311;91590,59396,1068867;43555,53484,1071239;48141,69836,1078768;48116,74993,1079700;46261,74091,1080915;49311,81603,1081316;49093,85468,1086905;47430,88230,1092248;42385,91135,1104419;39287,93397,1111761;32623,92111,1120246;30153,92903,1122267;29710,98513,1126095;24695,97661,1117538;21231,97610,1116964;26617,106300,1130419;30709,110713,1135950;35826,110862,1135936;52297,87173,1084427;57207,74854,1075189;62053,78973,1079803;76112,74034,1071321;79910,74777,1072425;82879,78428,1067701;88048,77890,1076761;91346,76751,1072057;96009,74706,1071213;97535,72364,1071576;96371,68601,1067866;93504,65158,1066281;96122,63612,1066253;92102,61642,1069120
2643	139			84267,51825,1092611;75968,53929,1086605;74136,61408,1090246;71830,29862,1083526;66134,22343,1085162;75121,25366,1074526;81501,16834,1067505;65657,39774,1061819;63378,43637,1061298;60128,46161,1061614;46029,45496,1079608;38926,40951,1088743;31689,40178,1082603;32299,47998,1088342;63509,16974,1098635;78915,49431,1082364
2643	151			49663,25470,1076250;36131,10087,1073079;36922,6267,1073317;47153,7241,1072792;48359,25674,1076354;50819,25133,1076758;41863,23637,1068363;41963,25997,1072690;47582,31006,1085975;70442,10984,1079538;70256,12210,1081893;71322,14088,1086037;74613,16561,1087081;70880,18656,1088121;71561,22181,1086143;74293,21181,1090731;78892,22014,1091459;85476,24909,1092480;81679,27874,1091168;79405,29386,1094343;83277,30725,1090957;78050,49705,1120208;73899,52775,1109108;73702,57405,1085333;79952,60083,1085416;77665,62883,1086229;78713,69771,1091131;86042,81066,1074145;83830,78561,1074820;24503,54043,1052606;33888,55299,1054140
2643	153			73543,12933,1243905;94991,10797,1235978;93526,10813,1235951;83024,25117,1219151;72275,11807,1244105;74244,21891,1226652;74348,24229,1224073;96690,24646,1243202;99806,28199,1230901;104104,28749,1216583;111660,29036,1216189;88881,13676,1259322;95484,22266,1242926;108581,38667,1204858;102522,39073,1205072;98956,49371,1212231;105696,48353,1212231;114800,47955,1209598;111652,43604,1211808;86610,39957,1224646;80221,20786,1230761;74981,11987,1244463;97409,52238,1212236;89684,49541,1221454;87516,49021,1221902
2643	156			56001,73993,1065408;77612,75878,1070067;80284,76970,1067883;77027,76003,1070101;75121,75621,1069777;73493,80428,1056625;72824,79328,1056513;71867,76545,1065798;68337,74988,1064515;63029,76767,1067784;61344,78622,1066852;65377,74140,1065749;63231,72212,1065553;64804,69221,1064954;63051,67055,1064105;62246,64612,1063839;61423,60431,1063241;62782,57775,1063794;59996,58314,1063536;55165,59995,1063345;53252,63223,1063500;60247,72405,1065742;56006,76232,1065381;69999,79768,1056615;68943,79716,1056546;59317,60437,1063154;58251,73873,1065439;58492,72041,1065342;54369,76742,1065438;54456,75398,1065571;54709,53738,1065667;54120,51382,1062251;51152,48807,1062585;49638,51718,1062303;48194,51369,1062280;45138,50566,1062261;44226,53816,1063433;41129,54043,1063638;43176,57057,1065344;40919,58154,1065131;38375,58498,1066993;38545,59797,1068200;36601,62541,1067530;32614,59358,1070587;33526,55514,1069551;39509,66430,1063665;39095,68848,1064169;41087,69594,1064504;41743,70741,1064355;39991,70891,1064405
2643	158			38295,38443,1056973;25519,43445,1060735;20967,53788,1068824;6480,67494,1076331;12124,48626,1072251;19287,45102,1073998;12437,34610,1043964;15894,14020,1048794;45067,20095,1052178;50585,36283,1049808;66950,62331,1051515;29677,68126,1069890;27999,28137,1047327;33853,20048,1048655;56734,4594,1045248;73327,13764,1053381;82321,15661,1054789;86125,12597,1058368;79818,30629,1061034;79326,39947,1068507;50730,58800,1051958;43057,52532,1056324;44484,46632,1054223;48330,45540,1052059;59882,36208,1058995
2643	194			62876,49104,1110693;46308,107190,1112799;47300,106069,1111027;48570,107056,1111420;49095,105682,1110054;50177,104750,1110455;51000,105706,1110325;46606,83582,1093160;48149,83809,1090123;49782,83303,1088526;50709,85542,1090917;53607,83870,1087777;55103,85806,1087969;55100,84494,1086986;56311,86399,1086635;57003,87215,1088465;57386,88148,1089918;58693,44810,1103111;58857,46619,1103809;59924,47734,1105781;60106,48896,1106584;61836,49348,1109435;61750,50435,1109524;63947,51407,1112242;65045,47980,1111979;64934,47229,1112476;63729,33168,1107101;64893,31195,1106490;68262,29345,1118011;67766,26772,1119940;70840,30615,1127410;72233,29700,1119476;73783,30435,1122008;74589,32324,1123815;75248,33985,1125247;75513,35599,1129052;42726,104378,1111947;42869,105850,1113459;44385,106069,1112118;45204,107637,1114239
2644	100			96426,119341,1123831;116346,63154,1054053;109781,91924,1050931;95483,81684,1051667;95812,100566,1127708;79781,96689,1112835;71641,89811,1110719;90017,70357,1111498;70974,70219,1125877;63343,87480,1109078;59447,92497,1106881;45229,97579,1105044;47319,108005,1106594;44963,87951,1105525;30920,82078,1111279;24866,98155,1077964;13251,95310,1078232;20512,87450,1078598;15501,77706,1079988;11003,80821,1078049;13770,65890,1089933;12939,51196,1100019;18603,42853,1102455;11435,30006,1100639;19941,11017,1109653;35732,17630,1119930;46009,18155,1102753;55456,5694,1103807;66171,17344,1079376;64791,33812,1051423;56306,28358,1048752;49717,22325,1050988;77129,4297,1061223;103894,5772,1048852;115281,12898,1063873;114522,27777,1055433;108309,29244,1055341;102361,34555,1052740;97831,45071,1052862
2644	101			60774,47275,1080273;59731,47022,1080550;59187,47397,1086646;61970,51392,1094394;63766,50764,1094370;68138,51331,1094763;67318,47325,1095510;68988,51197,1097836;72150,52486,1101625;74069,49550,1099544;75796,52254,1107893;71023,53263,1106117;72156,49058,1093220;71166,47509,1083691;68756,43874,1080978;66630,45961,1082616;63013,47858,1080352;62635,43671,1080988;55259,48119,1081835;52265,51038,1081998;48247,47335,1081975;51432,51595,1079226;48510,48713,1079492;78751,50860,1094707;82030,49964,1098404;83405,53346,1094286;81973,59931,1086496;87502,58729,1084062;88498,67368,1077626;79189,70174,1103322;75636,68192,1103131;78376,73994,1103957;81325,81083,1102628;76319,79756,1103252;74606,84117,1107036;77689,87887,1089473;77667,92147,1082327;89894,56541,1083971;76935,58893,1104626
2644	102			66314,90397,1049159;57649,88815,1048576;58273,73686,1066662;55545,78172,1067506;64993,70552,1079534;80254,70418,1078654;86321,77348,1082674;102247,82836,1082219;104869,81784,1069386;118861,88773,1056574;119496,80883,1056623;117198,75966,1048692;122961,73135,1055201;122708,69089,1049109;120045,61117,1050904;113546,60315,1048670;107342,61759,1057310;100677,60990,1072563;98408,65462,1072676
2644	103			81509,68475,1141958;22978,73381,1120324;86065,50639,1147478;87233,60171,1145607;85123,65609,1146768;83125,71105,1142843;86477,74505,1148678;79765,69349,1132581;74513,67994,1135328;80132,65799,1140199;77754,51499,1141998;84756,46975,1149044;90916,44746,1159298;76972,56473,1139854;72962,56349,1125413;66997,61324,1116709;69802,65261,1114808;60256,60930,1132680;55062,61690,1120427;50786,55985,1126459;42471,55762,1131212;39870,59764,1118366;30735,53097,1132255;29350,63193,1115630;24779,69260,1117489;19305,69374,1127299;37269,67622,1113703;38475,62726,1115078;36293,73062,1117877;33417,85314,1111253;33430,95894,1110212;28315,101285,1107140;20545,98700,1107158;7539,99832,1131014;36350,92530,1111235;31906,106725,1136493
2644	104			107392,48255,1118330;119387,59497,1081291;109109,55615,1113827;112512,55459,1120248;111250,52780,1122364;106538,47131,1112720;103792,43858,1072063;104399,38562,1071377;103116,35487,1071523;102139,27407,1085818;105733,26371,1088946;109127,22072,1090003;106288,16406,1090283;108773,18183,1090106;103533,11490,1091391;111325,8814,1100026;84962,8899,1090258;78192,7432,1128931;68399,18735,1092474;43263,32152,1117085;51760,49695,1088405;55191,63999,1087922;64887,61010,1088539;54827,70588,1091517;34764,73554,1102908;21632,73460,1098385;14661,76721,1092484;12151,72582,1095915;38008,52789,1113530;42975,53270,1119019;42717,56203,1112355;52547,60861,1096120;49508,58072,1098485;49178,60545,1099043;43055,59470,1111529;30753,87836,1055056;19720,90410,1054051
2644	105			95089,94139,1114667;93030,103047,1101108;90728,97332,1128573;93231,97145,1125129;93572,92358,1114950;88574,87938,1125339;86953,83598,1126799;92080,76921,1120241;88682,75562,1120569;85714,72783,1120394;80556,68387,1126641;69162,54848,1073937;66913,60298,1087233;69897,60330,1071348;70691,58708,1073476;90160,56848,1103180;95479,53385,1104970;109422,35916,1103327;81952,51101,1089648
2644	108			59293,42133,1061181;61514,37385,1059454;63876,22927,1060067;69907,8323,1055733;60716,5843,1062721;54801,6808,1059770;55688,19480,1062276;60590,23726,1059283;57197,27626,1059365;57226,35728,1060088;48030,43912,1071149;40669,37500,1102290;23819,11267,1086501;30456,12495,1092328;36477,7221,1096122;45438,8069,1061842;67944,46718,1060590;86403,25681,1055174;9400,56003,1095511;6300,46806,1097812;15945,28860,1091576;60678,31605,1061042;73533,33736,1059423;90295,10082,1055787;87554,4739,1054919;97487,10274,1051690;113227,10019,1049927;123549,30167,1058295;126732,25646,1051175;111058,4248,1050795;107305,2361,1062584;101184,3745,1051239;65761,8671,1059375;13056,34595,1092373
2644	139			70288,50654,1093513;73877,54079,1087788;78206,61028,1088327;68509,36472,1075460;78362,41767,1079176;74691,35585,1075361;63038,34530,1076778;51685,43876,1068008;49117,51066,1090832;22236,44819,1084408;46339,56221,1102873;40032,65302,1107937;40568,54127,1108902;42048,40109,1090580;48852,33010,1090752;35466,45970,1086332;30937,45059,1084447;61626,5753,1103966;55087,7359,1095082;66795,3206,1104991;70803,17098,1095312;74386,45199,1080555;68806,25162,1077687;39631,46234,1085189;62273,19683,1097845
2644	151			29344,37112,1056887;49562,28725,1074618;55839,28449,1081718;62837,27294,1083877;63156,18596,1088841;33186,9330,1073627;43264,6435,1072477;48855,7809,1074444;46991,16311,1070776;41242,18607,1068765;40196,43860,1079259;46116,46917,1088008;49821,43988,1059774;73303,46125,1070877;67748,39116,1071827;73434,84803,1075184;84563,85505,1074249;33336,48298,1062677;32337,51423,1056054;27874,30601,1056751;28489,35488,1055891;23974,14123,1086078;25246,25051,1078924;33299,20787,1084364;22789,26430,1075226;14976,27056,1061449;11124,26897,1060214;8206,28037,1060853;5312,30869,1063501;4939,34438,1062051;16442,39091,1061713;18759,32514,1054563;22116,32238,1054274;18182,45310,1059604;25411,55371,1051373;8207,61950,1051570;18837,72667,1052217
2644	153			104250,39847,1208329;114726,28853,1216221;78478,17063,1243719;85399,45076,1220380;82834,44222,1220040;75049,73670,1255019;82587,25102,1218721;81678,17674,1241531;86309,49948,1223672;71343,18901,1226681;69003,15375,1226869;95534,10256,1236920;91197,11788,1239132;96972,88269,1311964;95648,89343,1306358;85504,84680,1302205;86097,89311,1304091;112466,30922,1216323;104494,29290,1214398;81001,72870,1252708;96448,23742,1243680;95445,11741,1235875;102248,28857,1225913;99855,26409,1233424;102711,38877,1204374;109790,39818,1209333;105191,37681,1200095;113738,50112,1212236;89899,49127,1221541;112825,41629,1211229;114736,47856,1209547;88708,65189,1251394;82531,63031,1247665;90062,82778,1297950;85913,73925,1281886;83758,51326,1229617;91146,52318,1216437;89655,59603,1241554;84934,54105,1235702
