TempleteId	MapId	AreaID	ActivityID	Positions
17573	133			8711,32797
17573	134			8717,32792
17574	133			8584,32926
17574	134			8575,32928
17575	134			7709,32660
17576	133			7696,32559
17576	134			7700,32587
17577	133			9244,33336;9111,33521;9329,32157;9247,32093
17577	134			9221,33330;9235,32088;9337,32162;9120,33512
17580	133			8735,32794
17580	134			8702,32776
17591	6			64527,45909,1052645;48985,32767,1049168;81676,14119,1049355;39852,57257,1042733;31789,34101,1054769;38851,13535,1051242;59479,14269,1048812
17591	8			34068,68031;53864,23995
17591	9			58633,77211,1060570;28814,66964,1123047;24208,12376,1057117;36377,47759,1060711;15867,56733,1081165;49336,10492,1068520;20051,33184,1057097
17591	12			65695,9516,1096792;19794,14710,1099983;16963,49888,1070865;40774,44585,1085143;65595,38911,1063058;78727,46626,1079505;8023,37789,1082343;50783,25169,1083909
17591	13			63997,63200,1050303;12999,61578,1051471;23795,35479,1052498;6938,21842,1076617;76847,17177,1056852;75144,41896,1061790;35848,69509,1061697
17591	15			28586,44643,1063554;5239,22177,1075308;31362,69823,1069539;45513,21733,1066660;73596,20965,1054141;70812,48429,1086985;40681,92230,1061636
17591	21			31941,57783,1060488;75356,48522,1073268;57884,32482,1057116;64762,18050,1053742;6276,8206,1056996;21308,36514,1057241;44769,43801,1059476
17591	23			86224,7382,1055457;29135,26977,1053793;12438,73056,1049340;38857,40489,1049654;68707,55488,1053513;44371,87116,1052969;13013,41474,1053116
17591	30			56541,4810,1053132;54623,70879,1124693
17600	69			15321,26423
17603	134			7227,32794
17604	134			8817,34921
17605	134			8483,35059
17606	134			8571,35018
17607	134			8687,34967
17608	134			7920,35218
17612	74			16424,8459
17612	153			54986,66327,1235875
17612	158			57900,30449,1052092
17612	194			22884,63089,1133670
17612	213			81247,62061,1060031
17612	243			93292,58036,1177728
17651	133			17086,37995
17654	133			17058,27718
17655	105			76679,99264,1092351
17655	194			73167,30908,1121173
17657	105			77318,99549,1093065
17657	194			15999,30073,1146773
17661	133			13216,32239
17662	105			62163,101352,1055089
17663	105			77393,99143,1092599
17665	194			85496,49085,1120822;85390,48888,1120838;85445,48944,1120889;85517,48979,1120974;85557,49064,1120943;85524,49143,1120812;85441,49106,1120685;85440,49038,1120754;85319,49015,1120481;85351,49138,1120449;85305,49070,1120386
17670	105			65236,96040,1065475
17671	105			64429,95642,1065555
17672	105			64308,95971,1065370
17673	105			69759,108015,1071809;69597,105865,1072175
17673	194			16209,32001,1146793;16293,32131,1146786
17674	105			69636,106015,1071879
17674	194			16215,31836,1146793
17675	105			68525,97349,1081685
17676	105			59591,29313,1055898
17676	194			83814,52778,1118038
17676	213			39987,48196,1060966
17677	105			76170,103201,1092958
17677	213			40094,48200,1060948
17678	105			76162,103490,1092958;63939,24929,1079147
17684	105			77863,98606,1093146
17685	105			78114,98900,1093616
17686	105			77579,98872,1092705
17687	105			77117,98839,1092240
17688	105			82058,53443,1087291
17696	105			68525,97878,1081770
17699	134			9547,31658
17702	134			9487,31555
17703	134			9401,31432
17705	134			17050,27720
17706	134			17101,37934
17710	134			13262,32225
17734	134			7679,35256
17736	69			18400,36910
17738	105			93182,36670,1125210
17740	134			7381,30149
17742	134			7223,30121
17745	133			16531,31488;13665,32627
17745	134			16629,31303;13693,32630
17747	133			16663,34655;12548,33097;17731,32978
17747	134			16606,34516;17680,32959;11761,32558
17748	133			17647,31346;15758,33334;12029,32521
17748	134			15847,33324;17485,31026;12456,33119
17749	105			86974,76990,1120141;86022,77882,1120893;88415,77824,1120203;88631,80151,1123915;81400,73446,1118211;81142,77469,1104098;81060,77323,1103910;82722,78926,1112038;81499,73712,1118203;81800,74660,1118854;85774,79642,1122161;83093,76178,1120786;83093,76357,1120775;83078,75417,1120694;81954,73520,1118968;81921,73744,1118787;81147,74540,1118087;81683,75281,1119155;81790,75389,1119369;86288,78025,1121148;89782,77432,1120275;87545,75948,1120243;85864,77583,1120579;85950,76234,1120240;87314,75813,1120240;86301,77931,1121061;85294,75397,1120240;87341,77129,1120035;87422,76776,1120107;87382,76700,1120132;87102,76967,1120115;87278,77024,1120069;87551,77025,1120030;87616,77032,1120025;82819,75012,1120358;82617,74961,1120251;85320,79545,1121236;85287,79769,1121330;85136,79657,1121244;90333,79564,1120507;90300,79788,1120353;90149,79675,1120408;90553,79518,1120485;92375,77830,1120240;92334,77682,1120240;91960,77820,1120240;87141,78492,1121375;87100,78605,1121640;86157,75951,1120340;85261,75621,1120245;85110,75508,1120250;84626,74564,1120358;84494,74640,1120255;84696,74692,1120248;85812,75730,1120240;85546,75216,1120266;85670,75277,1120330;85524,75302,1120250;85926,76398,1120257;86010,78002,1121000;85911,77924,1120851;85766,77585,1120558;87619,75727,1120240;87440,75625,1120240;90534,77835,1120245;90070,77511,1120272;91185,78118,1120482;91332,78089,1120467;91217,77956,1120399;89778,77718,1120253;88226,77997,1120242;88773,78010,1120531;88189,78244,1120536
17750	105			82022,53485,1087198
17751	133			16956,32502
17751	134			16896,32401
17752	133			14848,32585;17571,33930
17752	134			15218,32514;17587,33988
17757	133			16503,33750
17757	134			16597,33660
17758	105			117001,114313,1103345;116717,112123,1104253;116228,112610,1104971;115499,113268,1106747;118248,112668,1102165;92880,105412,1100941;76673,99103,1092266;69380,104851,1072113;62170,104575,1056594;61483,105605,1056741;62746,106154,1057031;77970,98785,1093339;65053,101067,1059569;105259,110664,1115519;106836,111861,1120181;87911,99790,1114287;86803,81978,1125864;84350,100529,1103553
17759	105			58892,23598,1055239;72747,108572,1073201;60955,17033,1056149;92888,57898,1105519;76632,45022,1056301;60476,43905,1056753;61640,26750,1074747;45456,89016,1056281;24914,46093,1136020;21213,56726,1147547;16560,80448,1165001;18008,79736,1162962;69156,99786,1080785;105100,19302,1085568;102781,19880,1087170;95075,94335,1114833;95386,94322,1115141;90667,80285,1120240;86799,82204,1125827;61774,97524,1055879;72321,108325,1072408;3593575,428181,1048576;115239,114404,1108314;114301,112574,1109221;92472,104808,1101351;60866,17614,1056056;15156,46741,1148646;108788,16936,1079882;109625,16688,1079882;103478,19110,1087484;101603,17786,1090239;82250,99889,1100992;62823,80097,1059173;63694,81823,1060838;69300,79926,1060752;77140,80270,1063396;72989,80131,1060755;101308,54060,1128268;99972,53428,1127182;97134,54607,1118312;96467,55488,1115853;94849,55156,1111798;94282,56146,1109802;94654,58554,1108453;96308,58178,1111979;98136,58841,1117109;97289,59735,1116169;97940,57021,1118395;90876,57727,1105965;91352,59145,1105831;83085,55510,1089389;81124,55172,1086818;82041,57125,1090909;82359,60738,1098187;83985,63345,1107547;82289,54054,1088078;80739,52187,1083701;77431,52775,1075505;76320,51569,1070879;75937,40612,1058485;74006,41563,1058455;70698,45868,1055282;69456,47141,1055118;68507,46873,1055754;66570,47403,1056772;64550,45473,1056523;62950,44325,1056486;61674,44388,1056344;60290,38204,1056675;61952,37266,1056879;61782,33060,1062245;62119,30115,1070791;62163,28115,1073377;61738,23309,1074995;60720,17880,1056101;60070,17118,1055957;63448,15575,1056355;64537,13875,1056494;67594,10698,1055559;67414,10156,1055588;66697,7305,1057467;25971,13382,1139867;25560,14524,1139679;24103,14612,1140304;22066,15790,1139978;22153,14655,1140626;23439,12819,1141363;18074,14875,1139251;30764,19448,1128276;30942,20735,1129409;37547,30200,1120869;37739,30584,1119357;38630,31371,1117103;46964,50697,1055581;47109,53624,1055420;47014,55606,1055424;46330,57345,1055554;45450,67818,1056408;45975,67636,1056322;44424,79218,1070709;41942,76856,1071681;44993,86194,1055543;44034,86939,1055339;45678,91113,1056191;45544,94096,1056069;51469,103975,1057505;53073,107843,1057248;54287,113254,1056985;61683,36667,1056957;60022,36022,1055444;60108,33299,1055458;59081,32779,1055307;59801,30938,1055535;57979,28995,1055206;57758,27682,1055576;58767,26908,1055258;59603,27385,1057266;58727,25164,1055307;59415,23435,1055186;57098,22834,1055317;55108,22716,1055551;53424,21786,1055868;52473,21547,1055762;51337,21030,1055969;49766,20292,1055805;44594,26436,1058424;43822,28904,1062572;47284,33141,1056407;47119,34865,1056627;46682,36374,1056227;46195,37779,1056919;46217,39806,1056079;46023,47892,1056893;46292,45294,1056895;42375,38259,1105305;41104,37416,1105272;41813,40310,1111450;41788,42670,1117224;38232,48547,1132270;38558,49851,1134215;37190,49471,1136533;35638,50049,1138186;33581,51544,1138975;31938,50732,1138937;30414,50210,1140268;27198,49821,1139960;26963,49331,1139266;24146,49182,1139255;22112,58512,1146022;22839,52895,1143860;21842,54865,1146814;22949,55899,1147077;20510,64179,1147051;19268,67114,1146847;18051,70765,1147190;18789,75335,1154481;22132,78642,1159194;23702,77104,1155659;25657,77024,1156150;25110,74870,1157420;19047,65264,1146695;28280,50150,1140359;26286,47087,1137316;24247,43763,1135548;20529,41235,1133653;19111,41913,1133651;16659,41520,1133481;15485,41585,1133842;13129,42382,1136091;13399,47328,1148396;13450,48407,1150382;12821,51226,1158766;13017,52621,1162374;13020,54103,1164485;10761,55736,1168086;12120,59973,1172157;8898,62198,1162774;10434,65172,1157626;10591,65888,1158313;12338,65923,1158405;12556,64220,1157103;12928,66792,1159805;15602,70077,1146486;17164,71312,1147188;22721,72602,1144737;21950,69461,1154906;24199,56481,1146494;23716,56079,1146654;25619,52859,1140029;25157,46904,1136162;23759,44455,1134824;22076,42636,1134416;15610,46040,1148536;21854,51954,1142147;21254,57663,1147282;16705,64034,1149612;13823,64041,1155076;10527,67423,1160129;9945,68060,1161266;8613,70796,1157676;7941,73111,1154363;7730,73678,1153294;8218,75611,1151805;8407,76528,1152003;13392,80964,1164020;17750,77115,1155921;21379,76308,1155804;24732,75538,1156558;29875,80293,1162049;31056,80906,1162059;31225,82228,1162088;40044,81454,1058244;40582,80595,1057964;41414,82357,1059268;43136,83790,1057023;44686,84652,1056207;47316,83605,1055547;49333,86493,1058411;50279,87186,1057726;50707,89467,1059404;50852,92123,1064026;53042,91965,1064074;53068,106351,1057144;53664,108966,1057281;54587,110269,1056992;54197,111505,1057269;52871,113537,1057299;51377,113706,1057478;47410,114557,1057791;47811,115782,1057296;49047,117918,1056985;48416,118975,1057043;47114,121149,1055905;53557,114483,1056972;62056,113905,1056260;63306,111582,1056103;64547,106306,1056850;62765,104042,1056185;91097,97385,1118447;90553,92658,1120265;89960,87369,1125629;89908,86356,1126578;88435,85067,1126634;88459,83706,1126510;89522,82384,1126361;89259,81263,1125375;87799,79255,1122463
17760	105			60384,42097,1056337;83487,28145,1124333;85143,29837,1124727;83438,30880,1124727;84766,32396,1124735;109901,21849,1079882;109800,18198,1079882;60544,42802,1056341;61457,40100,1056603;60889,38811,1056511;71121,79200,1060364;68101,77078,1061983;69717,77882,1060752;63130,78387,1059598;61226,79983,1056449;57524,67206,1055127;57605,66711,1055289;76283,101362,1093204;72727,99497,1081924;69030,99636,1080986;63463,100693,1056662;59980,87398,1055268;60533,85341,1055575;98081,18222,1055825;97322,18659,1055831;56569,65867,1055344;55074,62228,1055358;56026,61870,1055705;55067,60048,1055669;57014,60093,1056154;57859,56952,1055768;56558,54190,1055916;56086,52899,1055819;56837,49683,1055654;57855,49409,1055731;58265,48546,1055744;59913,46588,1055680;59804,44853,1056611;59395,42067,1056428;60025,40486,1056503;61650,39568,1056594;50268,11604,1055637;60103,11106,1055945;60516,10320,1055682;80919,50643,1080736;107307,57480,1106789;106130,57891,1106839;109237,55016,1120910;62817,15096,1056245;62148,15538,1056352;64708,102661,1058359;63889,102109,1057062;70340,103762,1073793;77540,100294,1093275;76461,95702,1082847;88437,102003,1103412;64082,100960,1057329;90907,80371,1120276;56764,51424,1055731
17761	134			7513,30177
17762	134			7624,30202
17765	69			18394,36810;18389,36725
17767	105			77485,103623,1093453;77472,103587,1093453;77476,103464,1093455;77477,103716,1093453
17770	105			103136,108857,1108682
17771	105			53981,92973,1064074
17772	105			53968,93584,1064105
17773	105			88264,85721,1126534;86919,83980,1126566;10425,59151,1169547;102980,43083,1121425;90131,87220,1125737;58237,68058,1055359;57901,57930,1055252;10673,52783,1162992;10810,52920,1163267;61905,105168,1056471
17774	6			43904,25838,1049493
17774	194			16366,31944,1146781;16448,31722,1146789;16169,31728,1146793;16000,31889,1146793;16226,32331,1146813;16456,32300,1146554;16400,32173,1146722;16124,32255,1146798
17777	105			69691,108016,1071810;69547,105849,1072259;69734,108081,1071838;69587,108058,1071838;69507,105978,1072203;69473,105958,1072255;69602,105943,1072087
17777	194			9995,42058,1146455;9872,42013,1146457;9906,41954,1146460;9844,42116,1146443;9746,41978,1146460;10036,42153,1146442;10141,42327,1146425;10152,42058,1146484
17781	105			68234,98173,1081674
17791	105			92146,72302,1174986
17793	105			120162,47199,1185576
17794	105			53710,92961,1064074
17795	105			76464,102329,1093181
17799	105			102830,108674,1108532
17810	134			4874,32063
17812	134			4811,32256
17849	134			8424,52815
17864	139			63702,42351,1062504
17865	139			62313,8019,1090611
17866	139			62736,10933,1090537
17868	139			43077,65517,1108787
17869	139			42610,45216,1085346
17870	139			40401,63988,1107795
17871	139			47921,55516,1102740
17873	139			45488,64072,1107810
17874	139			46263,50260,1093455
17875	139			17765,31534,1082756
17876	139			20736,30900,1082949
17877	139			26441,33696,1080390
17878	139			19889,32718,1082343
17879	139			18506,34174,1082505
17880	139			16736,8320,1104883
17881	139			18408,5900,1105815
17887	139			21249,49404,1069087
17888	139			15258,57190,1107693
17889	139			10412,57997,1108913
17890	139			18663,52315,1069078
17891	139			20270,48485,1069735
17896	105			105581,33489,1107443
17897	105			104115,33120,1107443
17903	105			93872,34868,1123058
17904	105			94845,35191,1123111;94488,34964,1123202;94438,35657,1123141;94143,35331,1123141
17905	105			104984,36330,1107460;94361,37869,1123604;94257,37611,1123604;105635,34142,1107443;104865,36265,1107465;96022,35311,1122986
17906	105			93840,34964,1123036
17907	105			83019,67521,1114385;84485,66147,1118497;83484,65575,1111756;82728,65471,1111778;82896,67916,1114909;81420,67774,1124896;81298,68170,1124669;84243,68172,1119961;88042,68353,1173381;88012,68221,1173379;87860,68239,1173369;87853,68079,1173376;88148,68121,1173386
17908	105			107163,20328,1079882
17914	105			117622,31952,1091658;117421,31768,1091658;117729,31549,1091658;117881,31811,1091658;117762,32236,1091658
17915	105			95917,64662,1119928;94635,63999,1119635;93398,62839,1119635;92680,63693,1119632;94688,63069,1119702;95826,66507,1120182;94800,65244,1119635;96040,63779,1121466;96574,65767,1120027
17916	139			80072,47454,1079735
17917	139			77875,56218,1088958
17918	139			68892,30637,1075890
17919	139			75719,61994,1088719
17920	139			71771,63312,1087940
17921	139			68868,30561,1075902
17922	139			22699,29662,1084104
17923	139			7562,39801,1082359;7393,39790,1082287;7434,39516,1082290
17924	139			19906,27738,1086149
17925	139			84294,39824,1067491
17926	139			83915,27414,1069485
17927	139			65034,45538,1062656
17928	139			62659,43774,1061304
17929	139			38535,54946,1109061
17930	139			7767,40957,1084826
17931	139			21246,12301,1101500
17932	139			18705,49575,1069846
17933	139			18803,49544,1069826
17934	139			8666,48035,1094099
17935	139			20823,48017,1069702
17936	139			9124,38987,1082497;9140,40625,1084797;7549,38905,1082339;8404,36332,1082307;7211,37576,1082170;8608,40455,1082370
17937	139			9946,37167,1083467;7009,40727,1082348;8092,37358,1082296;10006,39141,1082578;8321,35636,1082298;6930,39187,1082317;10840,39272,1082333;11560,36912,1083257;10307,36140,1085214;7123,35586,1082785;7046,39786,1082409
