ID	Name	MapName	Kind	Level	ClassID	CraftID	CanOperateEach	IsSelectable	RemoveDelay	ReviveDelay	OpenPrepareFrame	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	RepresentID	SprintRepresentID	MoneyMin	MoneyMax	MoneyDropRate	CanPick	BarText	Script	OverLootFrame	DynamicObstacle	ProgressID	IndependentDrop	IndependentDropCount	IndependentDropType	AreaBroadcast	IdentityVisiableID
3337	赛道中的栅栏3	赛马活动	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7875		0	0	1048576	1			1440	1	-1					
3338	赛道中的栅栏4	赛马活动	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7876		0	0	1048576	1			1440	1	-1					
3339	石头1	赛马活动	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7877		0	0	1048576	1			1440	1	-1					
3340	石头2	赛马活动	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7878		0	0	1048576	1			1440	1	-1					
3341	石头3	赛马活动	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7879		0	0	1048576	1			1440	1	-1					
3342	石头4	赛马活动	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7880		0	0	1048576	1			1440	1	-1					
3343	石头5	赛马活动	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7881		0	0	1048576	1			1440	1	-1					
3344	终点线	赛马活动	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7882		0	0	1048576	1			1440	1	-1					
3345	米袋	安史之乱_枫华谷	3	81	0	0	0	1	2880	1	48		0		0		0		0		0		0		0		0		0		0	7883		0	0	1048576	0	扛起	scripts\Map\枫华谷_安史之乱\doodad\粮食紧缺.lua	80		-1					
3346	水桶	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	32		0		0		0		0		0		0		0		0		0		0	7884		0	0	1048576	0	拎起	scripts\Map\枫华谷_安史之乱\doodad\水桶.lua	1440		-1					
3347	无花果丸	持国天王回忆录	7	1	0	0	0	1	2880	0	0	持国天王殿\wuhuaguo.tab	1		0		0		0		0		0		0		0		0		0	7885		0	0	1048576	1			1440		-1					
3348	秽物	安史之乱_枫华谷	3	1	0	0	0	1	2880		48		0		0		0		0		0		0		0		0		0		0	7886		0	0	1048576	1	拾取		1440		-1					
3349	嘟嘟的尸体	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	48		0		0		0		0		0		0		0		0		0		0	7887		0	0	1048576	0		scripts\Map\枫华谷_安史之乱\doodad\白兔.lua	80		-1					
3350	隐秘的鸡窝	安史之乱_枫华谷	3	1	0	0	0	1	2880	30	48		0		0		0		0		0		0		0		0		0		0	7888		0	0	1048576	1	搜寻		1440		-1					
3351	小炉灶	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	48		0		0		0		0		0		0		0		0		0		0	7889		0	0	1048576	1	使用	scripts\Map\枫华谷_安史之乱\doodad\一碗鸡蛋羹.lua	1440		-1					
3357	物资礼车	安史之乱_枫华谷		1	0	0	0	1	2880	30	48		0		0		0		0		0		0		0		0		0		0	7891		0	0	1048576	0	点燃	scripts\Map\枫华谷_安史之乱\doodad\破环礼车.lua	1440	1	-1					
3358	百脉根	生活技能草药	9	1	1	2	0		2880	120	80																					7892					1		scripts\Craft\草药.lua								
3359	皇竹草	生活技能草药	9	1	1	2	0		2880	180	80																					7895					1		scripts\Craft\草药.lua								
3360	甜象草	生活技能草药	9	1	1	2	0		2880	180	80																					7896					1		scripts\Craft\草药.lua								
3361	紫花苜蓿	生活技能草药	9	1	1	2	0		2880	120	80																					7893					1		scripts\Craft\草药.lua								
3362	蚯蚓堆	安史之乱_枫华谷	3	1	0	0	0	1	2880	30	48				0		0		0		0		0		0		0		0		0	7894		0	0	1048576	0	挖掘	scripts\Map\枫华谷_安史之乱\doodad\蚯蚓堆.lua	1440		-1					
3363	精致的盒子	安史之乱_枫华谷	3	1	0	0	0	1	2880	15	48		0		0		0		0		0		0		0		0		0		0	7897		0	0	1048576	1	打开		1440		-1					
3364	长命锁	安史之乱_枫华谷	3	1	0	0	0	1	2880	1440	48		0		0		0		0		0		0		0		0		0		0	7898		0	0	1048576	1	拾起	scripts\Map\枫华谷_安史之乱\doodad\铁证如山-长命锁.lua	1440		-1					
3365	野菜	安史之乱_枫华谷	3	1	0	0	0	1	2880	15	32		0		0		0		0		0		0		0		0		0		0	7899		0	0	1048576	1	采摘		1440		-1					
3366	巨鼎机关	安史之乱_枫华谷	3	1	0	0	0	1	2880	30	64		0		0		0		0		0		0		0		0		0		0	7900		0	0	1048576	1	开启	scripts\Map\枫华谷_安史之乱\doodad\刹那苏醒.lua	1440		-1					
3367	水芹	安史之乱_枫华谷	3	1	0	0	0	1	2880	30	48		0		0		0		0		0		0		0		0		0		0	7901		0	0	1048576	1	采摘		1440		-1					
3368	毒罐子	安史之乱_枫华谷	3	1	0	0	0	1	2880	15	32		0		0		0		0		0		0		0		0		0		0	7902		0	0	1048576	1	打开	scripts\Map\枫华谷_安史之乱\doodad\还有活口.lua	1440		-1					
3369	蛛网	安史之乱_枫华谷	3	1	0	0	0	1	2880	25	48		0		0		0		0		0		0		0		0		0		0	7903		0	0	1048576	1	扫除	scripts\Map\枫华谷_安史之乱\doodad\执帚.lua	1440		-1					
3370	青苔	安史之乱_枫华谷	3	1	0	0	0	1	2880	25	48		0		0		0		0		0		0		0		0		0		0	7904		0	0	1048576	1	铲除	scripts\Map\枫华谷_安史之乱\doodad\执帚.lua	1440		-1					
3371	香案	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	48		0		0		0		0		0		0		0		0		0		0	7905		0	0	1048576	1	扫墓	scripts\Map\枫华谷_安史之乱\doodad\上香.lua	1440		-1					
3372	墓碑	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	48		0		0		0		0		0		0		0		0		0		0	7906		0	0	1048576	1	查看	scripts\Map\枫华谷_安史之乱\doodad\墓碑.lua	1440		-1					
3373	快速消失遗体-战斗塔	通用	2	1	0		1		960	0	0																					1					1			960							
3374	快速消失遗体-战斗塔boss	通用	2	1	0		1		960	0	0																					1					1			960							
3375	测试物件	特殊武器	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7907		0	0	1048576	1			1440		-1					
3376	苍山洱海_乃古修尸体	通用	2	1	0	0	0	1	320	0	0		0		0		0		0		0		0		0		0		0		0	0		0	0	1048576	1			160		-1					
3377	土堆	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	7908		0	0	1048576	1	挖开		1440		-1					
3378	一号长栅栏	赛马活动	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7909		0	0	1048576	1			1440		-1					
3379	一号短栅栏	赛马活动	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7910		0	0	1048576	1			1440		-1					
3380	二号长栏杆	赛马活动	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7911		0	0	1048576	1			1440		-1					
3381	二号短栏杆	赛马活动	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7912		0	0	1048576	1			1440		-1					
3382	二号灯柱子	赛马活动	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7913		0	0	1048576	1			1440		-1					
3383	起点门	赛马活动	14	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7914		0	0	1048576	1			1440		-1					
3384	 	安史之乱_枫华谷	8	1	0	0	0	0	2880	1440	48		0		0		0		0		0		0		0		0		0		0	7915		0	0	1048576	0			1440		-1					
3385	墓碑	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	48		0		0		0		0		0		0		0		0		0		0	7916		0	0	1048576	1	查看	scripts\Map\枫华谷_安史之乱\doodad\墓碑.lua	1440	1	-1					
3386	散落的兵器	安史之乱_枫华谷	3	1	0	0	0	1	2880	20	32		0		0		0		0		0		0		0		0		0		0	7917		0	0	1048576	1	捡起		1440		-1					
3387	内服汤药	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	32		0		0		0		0		0		0		0		0		0		0	7918		0	0	1048576	1	取用	scripts\Map\枫华谷_安史之乱\doodad\伤患.lua	1440		-1					
3388	外敷伤药	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	32		0		0		0		0		0		0		0		0		0		0	7919		0	0	1048576	1	取用	scripts\Map\枫华谷_安史之乱\doodad\伤患.lua	1440		-1					
3389	军鼓	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	7920		0	0	1048576	1	敲击	scripts/Map/枫华谷_安史之乱/doodad/士气大振.lua	1440	0	-1					
3390	盐缸	安史之乱_枫华谷	3	1	0	0	0	1	2880	15	48		0		0		0		0		0		0		0		0		0		0	7921		0	0	1048576	0	抓取	scripts\Map\枫华谷_安史之乱\doodad\食盐紧缺.lua	1440		-1					
3391	巴豆	安史之乱_枫华谷	3	1	0	0	0	1	2880	20	32		0		0		0		0		0		0		0		0		0		0	7922		0	0	1048576	1	采集		1440		-1					
3392	饭菜	安史之乱_枫华谷	3	1	0	0	0	1	2880	15	48		0		0		0		0		0		0		0		0		0		0	7923		0	0	1048576	1	放入	scripts\Map\枫华谷_安史之乱\doodad\加点料.lua	1440		-1					
3393	奔雷营旗杆	安史之乱_枫华谷	3	1	0	0	0	1	2880	1	48		0		0		0		0		0		0		0		0		0		0	7924		0	0	1048576	1	挂起		1440	1	-1					
3394	偷矿小贼的宝箱	帮会家园	7	1	0	0	1	1	2880	0	48	帮会\SpecialEvent_normal_1.tab	1	帮会\SpecialEvent_normal_2.tab	1	帮会\SpecialEvent_caijin_1.tab	1	帮会\SpecialEvent_caijin_2.tab	1	帮会\SpecialEvent_normal_3.tab	1		0		0		0		0		0	7925		0	0	1048576	1	拾取	scripts\Map\帮会领地\doodad\偷矿小贼的宝箱.lua	1440		-1					
3395	丰富的烟雨石矿	生活技能矿石	9	1	1	1	0	1	2880	60	80						0		0		0		0		0		0		0		0	7926		0	0	1048576	1		scripts\Craft\矿石.lua	1440		-1					
3396	车前草幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7927		0	0	1048576	1			1440		-1					
3397	车前草	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7928		0	0	1048576	1			1440		-1					
3398	虫草幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7929		0	0	1048576	1			1440		-1					
3399	虫草	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7930		0	0	1048576	1			1440		-1					
3400	川贝幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7931		0	0	1048576	1			1440		-1					
3401	川贝	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7932		0	0	1048576	1			1440		-1					
3402	大黄幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7933		0	0	1048576	1			1440		-1					
3403	大黄	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7934		0	0	1048576	1			1440		-1					
3404	防风幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7935		0	0	1048576	1			1440		-1					
3405	防风	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7936		0	0	1048576	1			1440		-1					
3406	甘草幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7937		0	0	1048576	1			1440		-1					
3407	甘草	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7938		0	0	1048576	1			1440		-1					
3408	枸杞幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7939		0	0	1048576	1			1440		-1					
3409	枸杞	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7940		0	0	1048576	1			1440		-1					
3410	金创小草幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7941		0	0	1048576	1			1440		-1					
3411	金创小草	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7942		0	0	1048576	1			1440		-1					
3412	金银花幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7943		0	0	1048576	1			1440		-1					
3413	金银花	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7944		0	0	1048576	1			1440		-1					
3415	兰草幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7945		0	0	1048576	1			1440		-1					
3416	兰草	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7946		0	0	1048576	1			1440		-1					
3417	丰富的天青石矿	生活技能矿石	9	1	1	1	0	1	2880	60	80						0		0		0		0		0		0		0		0	7947		0	0	1048576	1		scripts\Craft\矿石.lua	1440		-1					
3418	70~80级帮会动物遗体	生活技能遗体	2	70	16	3	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	1		0	0	1048576	1		scripts\Craft\通用尸体.lua	1440		-1					
3419	偷矿小贼的大宝箱	帮会家园	7	1	1	0	1	1	2880	0	48	帮会\SpecialEvent_normal_1.tab	2	帮会\SpecialEvent_normal_2.tab	2	帮会\SpecialEvent_caijin_1.tab	3	帮会\SpecialEvent_caijin_2.tab	3	帮会\SpecialEvent_normal_3.tab	1				0		0		0		0	7950		0	0	1048576	1	拾取	scripts\Map\帮会领地\doodad\偷矿小贼的宝箱.lua	1440		-1					
3420	麦冬幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7951		0	0	1048576	1			1440		-1					
3421	麦冬	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7952		0	0	1048576	1			1440		-1					
3422	千里香幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7953		0	0	1048576	1			1440		-1					
3423	千里香	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7954		0	0	1048576	1			1440		-1					
3424	芍药幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7955		0	0	1048576	1			1440		-1					
3425	芍药	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7956		0	0	1048576	1			1440		-1					
3426	天麻幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7957		0	0	1048576	1			1440		-1					
3427	天麻	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7958		0	0	1048576	1			1440		-1					
3428	天名精幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7959		0	0	1048576	1			1440		-1					
3429	天名精	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7960		0	0	1048576	1			1440		-1					
3430	田七幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7961		0	0	1048576	1			1440		-1					
3431	田七	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7962		0	0	1048576	1			1440		-1					
3432	五味子幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7963		0	0	1048576	1			1440		-1					
3433	五味子	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7964		0	0	1048576	1			1440		-1					
3434	仙茅幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7965		0	0	1048576	1			1440		-1					
3435	仙茅	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7966		0	0	1048576	1			1440		-1					
3436	相思子幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7967		0	0	1048576	1			1440		-1					
3437	相思子	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7968		0	0	1048576	1			1440		-1					
3438	远志幼苗	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7969		0	0	1048576	1			1440		-1					
3439	远志	帮会菜园	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	7970		0	0	1048576	1			1440		-1					
3440	云梯	测试	14	1	0	0	0	0	2880	3	0		0		0		0		0		0		0		0		0		0		0	7971		0	0	1048576	1		scripts\Map\帮会领地\doodad\云梯.lua	1440	1	-1					
3441	铁牢笼	南诏皇宫	3	1	0	0	1	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7972		0	0	1048576	1			1440	1	-1					
3442	霸图的信物	阵营攻防战	7	1	0	0	0	1	2880	0	48		0		0		0		0		0		0		0		0		0		0	7973		0	0	1048576	1		scripts\Map\世界通用\doodad\据点首领的信物.lua	1440		-1					
3443	赵新宇的信物	阵营攻防战	7	1	0	0	0	1	2880	0	48		0		0		0		0		0		0		0		0		0		0	7974		0	0	1048576	1		scripts\Map\世界通用\doodad\据点首领的信物.lua	1440		-1					
3444	方超的信物	阵营攻防战	7	1	0	0	0	1	2880	0	48		0		0		0		0		0		0		0		0		0		0	7974		0	0	1048576	1		scripts\Map\世界通用\doodad\据点首领的信物.lua	1440		-1					
3445	孙永恒的信物	阵营攻防战	7	1	0	0	0	1	2880	0	48		0		0		0		0		0		0		0		0		0		0	7973		0	0	1048576	1		scripts\Map\世界通用\doodad\据点首领的信物.lua	1440		-1					
3446	骸骨	烛龙殿	3	1	0	0	0	1	2880	60	80		0		0		0		0		0		0		0		0		0		0	7975		0	0	1048576	1	搜集	scripts\Map\小橙武任务\doodad\远古龙骸.lua	1440		-1					
3447	大碗酒	光明顶秘道	6	1	0	0	1	1	0	0	48		0		0		0		0		0		0		0		0		0		0	7977		0	0	1048576	1	饮酒	scripts\Map\光明顶秘道\doodad\酒壶.lua	1440		-1					
3448	远古龙骸	烛龙殿	3	1	0	0	0	1	2880	10	80		0		0		0		0		0		0		0		0		0		0	7976		0	0	1048576	1	搜集		1440		-1					
3449	冰柱	南诏皇宫	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7978		0	0	1048576	0			1440	1	-1					
3450	箭弩车	阵营攻防战	7	1	0	0	1	1	2880	0	80		0		0		0		0		0		0		0		0		0		0	7979		0	0	1048576	1		scripts\Map\阵营小载具\doodad\箭弩车.lua	1440	1	-1					
3451	寒冰碎片	南诏皇宫	7	1	1	0	1	1	2880	0		南诏皇宫\hanbingsuipian.tab	1		0		0		0		0		0		0		0		0		0	7980		0	0	1048576	1	拾取		1440	1	-1					
3452	流毒孔	南诏皇宫	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7981		0	0	1048576	1			1440		-1					
3454	龟蛋	跟随宠物相关	7	1	0	0	1	1	2880	0	90	宠物驯养\tortoise.tab	1		0		0		0		0		0		0		0		0		0	7983		0	0	1048576	1	搜索龟蛋		1440		-1					
3455	葡萄筐	明教	3	1	0	0	0	1	2880	60	80		0		0		0		0		0		0		0		0		0		0	8027		0	0	1048576	1	拾取		1440		-1					
3456	沙地苔藓	明教	3	1	0	0	0	1	2880	60	48		0		0		0		0		0		0		0		0		0		0	8035		0	0	1048576	1	采集		1440		-1					
3457	绳子	明教	3	1	0	0	0	1	2880	60	48		0		0		0		0		0		0		0		0		0		0	8036		0	0	1048576	1	拾取		1440		-1					
3458	圣火泉	明教	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	8037		0	0	1048576	1	收集		1440		-1					
3459	涅槃圣树	南诏皇宫	8	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	7984		0	0	1048576	1			1440	1	-1					
3460	军旅物资	安史之乱_枫华谷	3	1	0	0	0	1	2880	20	32		0		0		0		0		0		0		0		0		0		0	7985		0	0	1048576	1	拿起		1440	1	-1					
3461	桐油桶	安史之乱_枫华谷	3	1	0	0	0	1	2880	30	48		0		0		0		0		0		0		0		0		0		0	7986		0	0	1048576	1	盗取		1440		-1					
3462	挂着唐军头颅的旗杆	安史之乱_枫华谷	3	1	0	0	0	1	2880	15	48		0		0		0		0		0		0		0		0		0		0	7987		0	0	1048576	1	取下		1440	1	-1					
3463	篝火	光明顶秘道	3	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	7988		0	0	1048576	0			1440		-1					
3464	石血草	安史之乱_枫华谷	3	1	0	0	0	1	2880	20	48		0		0		0		0		0		0		0		0		0		0	7989		0	0	1048576	1	采集		1440		-1					
3465	 	安史之乱_枫华谷	14	1	0	0	0	0	2880	1440			0		0		0		0		0		0		0		0		0		0	7990		0	0	1048576	0			1440	1	-1					
3466	倭寇旗帜残骸	活动通用DOODAD	3	1	0	0	0	1	2880		48		0		0		0		0		0		0		0		0		0		0	7991		0	0	1048576	1	拾取	scripts\Map\ACT_流寇入侵\doodad\流寇旗帜残骸.lua	1440		-1					
3467	硝石矿	活动通用DOODAD	3	1		0	0	1	2880	30	5		0		0		0		0		0		0		0		0		0		0	7992		0	0	1048576	1	采集	scripts\Map\ACT_流寇入侵\doodad\硝石矿.lua	1440		-1					
3468	硝石矿	寇岛	3	1		0	0	1	2880	8	80		0		0		0		0		0		0		0		0		0		0	7992		0	0	1048576	1	采集	scripts\Map\ACT_流寇入侵\doodad\硝石矿.lua	1440		-1					
3469	升降石阶_未升起	光明顶秘道	14	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	7993		0	0	1048576	0			0	1	-1					
3470	升降石阶_升起	光明顶秘道	14	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	7994		0	0	1048576	0			0	1	-1					
3471	石阶底座	光明顶秘道	14	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	7995		0	0	1048576	0			0		-1					
3472	测试用	测试	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7996		0	0	1048576	1		scripts\Map\测试用不入库\doodad\测试用3472.lua	1440		-1					
3473	肉堆	光明顶秘道	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	7997		0	0	1048576	1			1440		-1					
3474	狮笼	光明顶秘道	14	1	0	0	0	0	2880	0			0		0		0		0		0		0		0		0		0		0	7998		0	0	1048576	1			1440	1	-1					
3475	矿区旗帜·蓝方	帮会约战	5	1	0	0	0	1	0	0	160		0		0		0		0		0		0		0		0		0		0	7999		0	0	1048576	1		scripts/Map/帮会约战/doodad/矿区大旗.lua	1440		-1					
3476	矿区旗帜·红方	帮会约战	5	1	0	0	0	1	0	0	160		0		0		0		0		0		0		0		0		0		0	8000		0	0	1048576	1		scripts/Map/帮会约战/doodad/矿区大旗.lua	1440		-1					
3477	矿区旗帜·中立	帮会约战	5	1	0	0	0	1	0	0	160		0		0		0		0		0		0		0		0		0		0	8001		0	0	1048576	1		scripts/Map/帮会约战/doodad/矿区大旗.lua	1440		-1					
3478	火堆	帮会约战	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8002		0	0	1048576	1			1440		-1					
3479	大型尖刺铁牢	南诏皇宫	7	1	0	0	1	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8011		0	0	1048576	1	开锁	scripts\Map\南诏皇宫\doodad\牢笼的锁.lua	1440	1	-1					
3480	坚固的宝箱	南诏皇宫	7	1	0	0	1	1	0	180	48	南诏皇宫\shanguangyu.tab	1	南诏皇宫\buqi2.tab	1	南诏皇宫\kaisuoqi.tab	1	南诏皇宫\gongqi2.tab	1	南诏皇宫\qiangqi2.tab	1		0		0		0		0		0	8007		0	0	1048576	1	打开	scripts\Map\南诏皇宫\doodad\暗器宝箱.lua	1440		-1					
3481	把手	南诏皇宫	14		2	0	1	1	0	0	480				0		0		0		0		0		0		0		0		0	8008		0	0	1048576	1	正在扳动	scripts\Map\南诏皇宫\doodad\3号大门机关.lua	1440		-1					
3482	尸体	南诏皇宫	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8004		0	0	1048576	1			1440		-1					
3483	尸体	南诏皇宫	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8005		0	0	1048576	1			1440		-1					
3484	尸体	南诏皇宫	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8006		0	0	1048576	1			1440		-1					
3485	城门	帮会约战	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	8010		0	0	1048576	0			1440	1	-1					
3486	冰气特效	南诏皇宫	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8009		0	0	1048576	1			1440		-1					
3487	带锁的宝箱	南诏皇宫	7	1	0	0	0	1	0	0	0	南诏皇宫\guyueqi.tab	1	南诏皇宫\guyueqi1.tab	1	南诏皇宫\kaisuoqi.tab	1	南诏皇宫\shanguangyu.tab	1	南诏皇宫\buqi2.tab	1	南诏皇宫\gongqi2.tab	1	南诏皇宫\qiangqi2.tab	1	南诏皇宫\yuepu.tab	1		0		0	8075		0	0	1048576	1		scripts\Map\南诏皇宫\doodad\黄金宝箱开启.lua	1440		-1					
3488	画卷	南诏皇宫	3	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	8012		0	0	1048576	0			0		-1					
3489	左门	帮会约战	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	8018		0	0	1048576	0			1440	1	-1					
3490	右门	帮会约战	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	8015		0	0	1048576	0			1440	1	-1					
3491	城门机关	帮会约战	7	1	0	0	1		2880	1	80		0		0		0		0		0		0		0		0		0		0	8014		0	0	1048576		操作城门	scripts\Map\帮会约战\doodad\城门机关.lua	1440	0	-1					
3492	城墙障碍	帮会约战	14	1	0	0	0	0	2880	0	0		0		0		0		0		0		0		0		0		0		0	8013		0	0	1048576	0			1440	1	-1					
3493	墨汁	南诏皇宫	6	1	0	0	1	1	0	0			0		0		0		0		0		0		0		0		0		0	8019		0	0	1048576	1	从桶中获取墨汁	scripts\Map\南诏皇宫\doodad\墨汁.lua	1440		-1					
3494	清水	南诏皇宫	6	1	0	0	1	1	0	0			0		0		0		0		0		0		0		0		0		0	8020		0	0	1048576	1	从桶内获取清水	scripts\Map\南诏皇宫\doodad\墨汁.lua	0		-1					
3495	石板	光明顶秘道	14	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	8021		0	0	1048576	0			0	1	-1					
3496	陆危楼的谢礼	活动通用DOODAD	7	1	0	0	0	1	2880	0	32		0		0		0		0		0		0		0		0		0		0	8024		0	0	1048576	0	拾取	scripts/Map/ACT_明教预热活动/doodad/陆危楼的谢礼.lua	1440		-1					
3497	军需告示	跟随宠物相关	3	1	0	0	0	1	2880	0	0		0		0		0		0		0		0		0		0		0		0	8025		0	0	1048576	1			1440		-1					
