RecipeName	BelongSchool	DesignLevel	RecipeExplain	RecipeID	RecipeLevel	Type	IsSystemRecipe	IsEquipmentRecipe	SkillRecipeType	SkillType	SkillID	SkillLevel	PrepareFramesAdd	PrepareFramesPercent	CoolDownAdd1	CoolDownAdd2	CoolDownAdd3	MinRadiusAdd	MaxRadiusAdd	CostLifeAddPercent	CostManaAddPercent	CostRageAdd	CostEnergyAdd	CostStaminaAdd	CostTrainAdd	DamageAddPercent	ScriptFile
剑主天地加调息	七秀镇派	1		1427	1	3					562				144												
气纯_太极无极有buff定身会心	纯阳镇派	3		1428	1	3			0		1																纯阳\镇派\太极无极定锁加伤3.lua
丐帮_拨狗朝天加伤害	丐帮镇派	1		1429	1	3			5258																	102	
丐帮_横打双獒加伤害	丐帮镇派	1		1430	1	3			5354																	102	
丐帮奇穴_棒打解控	丐帮镇派	1		1431	1	3					1																丐帮\90级奇穴\丐帮奇穴_棒打解控.lua
丐帮奇穴_亢龙加伤害	丐帮镇派	1		1432	1	3			1																	102	
丐帮奇穴_龙啸加伤害	丐帮镇派	1		1433	1	3			1																	102	
丐帮奇穴_神龙加伤害	丐帮镇派	1		1434	1	3			5649																	102	
剑纯_八荒加伤害	纯阳镇派	1		1435	1	3			2699																		纯阳\镇派\增加会心10%会心后伤害20%.lua
化三清减消耗	纯阳镇派	1		1436	1	3					1										0						
吞日月减消耗	纯阳镇派	1		1437	1	3					1										0						
生太极减消耗	纯阳镇派	1		1438	1	3					1										0						
碎星辰减消耗	纯阳镇派	1		1439	1	3					1										0						
冲阴阳减消耗	纯阳镇派	1		1440	1	3					1										0						
破苍穹减消耗	纯阳镇派	1		1441	1	3					1										0						
镇山河减消耗	纯阳镇派	1		1442	1	3					1										0						
气纯_镇山河减cd	纯阳镇派	1		1443	1	3			371		371				-960												
净世破魔击日判定加距离	明教镇派	1		1444	1	3					4969																明教\镇派\日终结加范围.lua
撼如雷减消耗加cd	天策镇派	1		1445	1	3					404				456						0						天策\秘笈\撼如雷小队增益.lua
丐帮奇穴_见龙减CD	丐帮镇派	1		1446	1	3					1				-80												
丐帮奇穴_飞龙驱散	丐帮镇派	1		1447	1	3					5602																
丐帮_龙战于野加伤害加距离	丐帮镇派	1		1448	1	3			5260		5260															153	
丐帮奇穴_酒中仙回内	丐帮镇派	1		1449	1	3					5268				0												
丐帮奇穴_龙跃减消耗免控	丐帮镇派	1		1450	1	3					5262										0						
丐帮奇穴_龙战加距离	丐帮镇派	1		1451	1	3			5266										320								
丐帮奇穴_烟雨行减CD	丐帮镇派	1		1452	1	3			5505		5269				0		0										丐帮\90级奇穴\烟雨行子技能变充能.lua
丐帮奇穴_蛟龙加伤害	丐帮镇派	1		1453	1	3			5367																		丐帮\90级奇穴\丐帮奇穴_蛟龙加伤害.lua
丐帮奇穴_龙战减CD(废)	丐帮镇派	1		1454	1	3					5266				0												
亢龙减消耗	丐帮镇派	1		1455	1	3			5638		5638										-410					102	
蛟龙伤害提高	丐帮镇派	1		1456	1	3			1																	102	
双龙伤害提高	丐帮镇派	1		1457	1	3			1																	102	
龙游伤害提高	丐帮镇派	1		1458	1	3			1																	102	
龙腾伤害提高	丐帮镇派	1		1459	1	3			1																	102	
天下无狗提高个数和范围	丐帮镇派	1		1460	1	3			5260																		丐帮\90级奇穴\天下无狗加效果.lua
蜀犬吠日减消耗	丐帮镇派	1		1461	1	3			0		1				240						-1024					0	
烟雨行加跑速	丐帮镇派	1		1462	1	3			5505		5269																丐帮\90级奇穴\施展后加跑速.lua
时乘六龙加范围	丐帮镇派	1		1463	1	3			0		5364															0	丐帮\90级奇穴\时乘六龙加范围.lua
丐帮奇穴_潜龙驱散	丐帮镇派	1		1464	1	3					5605																
丐帮奇穴_双龙加伤害	丐帮镇派	1		1465	1	3			5368																		丐帮\90级奇穴\丐帮奇穴_蛟龙加伤害.lua
丐帮奇穴_龙游加伤害	丐帮镇派	1		1466	1	3			5369																		丐帮\90级奇穴\丐帮奇穴_蛟龙加伤害.lua
丐帮奇穴_龙腾加伤害	丐帮镇派	1		1467	1	3			5370																		丐帮\90级奇穴\丐帮奇穴_蛟龙加伤害.lua
丐帮奇穴_烟雨行减表现CD	丐帮镇派	1		1468	1	3			0		1				0		0										丐帮\90级奇穴\烟雨行变充能.lua
丐帮奇穴_天下无狗加伤害	丐帮镇派	1		1469	1	3			0		1															102	
丐帮奇穴_笑醉狂减CD	丐帮镇派	1		1470	1	3					1				-240												
破风额外威胁值	天策镇派	1		1471	1	3			401		401																天策\秘笈\加威胁值.lua
90奇穴_暗藏杀机击退	唐门镇派	1		1472	1	3					3313																唐门\90奇穴\暗藏杀机击退.lua
90奇穴_图穷匕见加CD	唐门镇派	1		1473	1	3					3357				224												
90奇穴_追命隐身伤害	唐门镇派	1		1474	1	3					3829																唐门\90级奇穴\追命隐身伤害.lua
90奇穴_宠物加攻击	五毒镇派	3		1475	1	3					2978																五毒\镇派\宠物加攻加血.lua
90奇穴_蛊虫献祭减消耗	五毒镇派	1		1476	1	3			2226		2226										-1024						
90奇穴_召唤宠物加血回蓝	五毒镇派	2		1477	1	3					2978																五毒\镇派\宠物死亡_恢复气血内力.lua
90奇穴_千蝶加CD减治疗	五毒镇派	1		1478	1	3			2235		2235				-480											0	
90奇穴_女娲补天被击解控	五毒镇派	3		1479	1	3					2230																五毒\镇派\女娲补天被击解控.lua
90奇穴_献祭瞬发冰蚕	五毒镇派	3		1480	1	3					1																五毒\镇派\冰蚕瞬发.lua
90奇穴_千蝶加减伤	五毒镇派	2		1481	1	3					2449																五毒\镇派\千蝶减伤.lua
疾额外威胁值	天策镇派	2		1482	1	3					1																天策\秘笈\疾威胁值.lua
90奇穴_暴雨梨花针减CD	唐门镇派	1		1483	1	3			3093		3093				0												唐门\镇派\暴雨梨花针_加会心会伤.lua
90奇穴_鬼斧神工减伤加攻击	唐门镇派	1		1484	1	3					3398																唐门\镇派\鬼斧神工_自身加强.lua
90奇穴_浮光掠影减伤	唐门镇派	1		1485	1	3			0		3093												30				
90奇穴_幻光步解沉默	明教镇派	1		1486	1	3					3970																明教\90级奇穴\90奇穴_幻光步解沉默.lua
少林_奇穴_捉影5秒禁轻功标记	少林镇派	1		1487	1	3			235		0															0	少林\镇派\横扫增加伤害.lua
90奇穴_剑气长江加伤害	七秀镇派	1		1488	1	3					561															102	
气纯_太极无极加会心	纯阳镇派	3		1489	1	3			0		2299																纯阳\镇派\太极无极定锁加伤3.lua
气纯_太极无极内力威胁	纯阳镇派	1		1490	1	3					1										0						纯阳\镇派\通用减威胁值.lua
气纯_四象内力威胁	纯阳镇派	1		1491	1	3					1										0						纯阳\镇派\通用减威胁值.lua
气纯_两仪内力威胁	纯阳镇派	1		1492	1	3					1										0						纯阳\镇派\通用减威胁值.lua
气纯_万世内力威胁	纯阳镇派	1		1493	1	3					1										0						纯阳\镇派\通用减威胁值.lua
气纯_万世增强	纯阳镇派	1		1494	1	3			6901		6901				-32						0					0	
气纯_万世增强2	纯阳镇派	1		1495	1	3			6901		6901		-16														纯阳\镇派\万世增强.lua
气纯_太极无极有buff必定会心	纯阳镇派	3		1496	1	3			0		1																纯阳\镇派\太极无极加10%会心.lua
气纯_太极无极有buff必定会心2	纯阳镇派	3		1497	1	3			0		1																纯阳\镇派\太极无极定锁加伤3.lua
玳弦急曲加速	七秀镇派	1		1498	1	3					2707																七秀\秘笈\玳弦急曲变效果.lua
90奇穴_变技能光明相回血	明教镇派	1		1499	1	3					1																明教\90级奇穴\90奇穴_光明相回血.lua
玳弦急曲额外伤害	七秀镇派	1		1500	1	3					6234															0	七秀\秘笈\玳弦急曲额外伤害.lua
90奇穴_隐身追命会心会效	唐门镇派	1		1501	1	3					6921																唐门\90级奇穴\追命隐身伤害.lua
捕风打断	少林镇派	1		1502	1						1																少林\镇派\守缺打断.lua
1450秘籍复制	丐帮镇派	1		1503	1	3					5262										-1024						丐帮\90级奇穴\丐帮奇穴_龙跃减消耗免控.lua
1449秘籍复制	丐帮镇派	1		1504	1	3					5268				-320												丐帮\90级奇穴\丐帮奇穴_酒中仙回内.lua
1447秘籍复制	丐帮镇派	1		1505	1	3			5602		5602															153	丐帮\90级奇穴\丐帮奇穴_飞龙驱散.lua
1464秘籍复制	丐帮镇派	1		1506	1	3			5605		5605															153	丐帮\90级奇穴\丐帮奇穴_飞龙驱散.lua
狂龙乱舞范围和伤害提高	丐帮镇派	1		1507	1	3			5365		5365															102	丐帮\90级奇穴\时乘六龙加范围.lua
90级傲血橙武属性1	装备	1		1508	1	1					400															51	
90级傲血橙武属性2	装备	1		1509	1	1					403															51	
90级铁牢橙武属性1	装备	1		1510	1	1					400																秘笈\增加威胁20分.lua
90级铁牢橙武属性2	装备	1		1511	1	1					403																秘笈\增加威胁20分.lua
90级易筋橙武属性1	装备	1		1512	1	1					232															51	
90级易筋橙武属性2	装备	1		1513	1	1			235		235															51	
90级洗髓橙武属性1	装备	1		1514	1	1					232																秘笈\增加威胁20分.lua
90级洗髓橙武属性2	装备	1		1515	1	1			235		235																秘笈\增加威胁20分.lua
90级花间橙武属性1	装备	1		1516	1	1					179															51	
90级花间橙武属性2	装备	1		1517	1	1			2636		2636															51	
90级离经橙武属性1	装备	1		1518	1	1					137															51	
90级离经橙武属性2	装备	1		1519	1	1					140															51	
90级气纯橙武属性1	装备	1		1520	1	1			367		367															51	
90级气纯橙武属性2	装备	1		1521	1	1			306		306															51	
90级剑纯橙武属性1	装备	1		1522	1	1					364															51	
90级剑纯橙武属性2	装备	1		1523	1	1			309		309															51	
90级冰心橙武属性1	装备	1		1524	1	1			2707		2707															51	
90级冰心橙武属性2	装备	1		1525	1	1			553		553															51	
90级云裳橙武属性1	装备	1		1526	1	1			565		565															51	
90级云裳橙武属性2	装备	1		1527	1	1			569		569															51	
90级毒经橙武属性1	装备	1		1528	1	1			2209		2209															51	
90级毒经橙武属性2	装备	1		1529	1	1			2212		2212															51	
90级补天橙武属性1	装备	1		1530	1	1			2232		2232															51	
90级补天橙武属性2	装备	1		1531	1	1			2233		2233															51	
90级天罗橙武属性1	装备	1		1532	1	1					3105															51	
90级天罗橙武属性2	装备	1		1533	1	1			3108		3108															51	
90级惊羽橙武属性1	装备	1		1534	1	1			3095		3095															51	
90级惊羽橙武属性2	装备	1		1535	1	1			3101		3101															51	
90级问水橙武属性1	装备	1		1536	1	1			1646		1646															51	
90级问水橙武属性2	装备	1		1537	1	1					1590															51	
90级山居橙武属性1	装备	1		1538	1	1			1646		1646															51	
90级山居橙武属性2	装备	1		1539	1	1			1600		1600															51	
90级丐帮橙武属性1	装备	1		1540	1	1			5258		5258															51	
90级丐帮橙武属性2	装备	1		1541	1	1			5638		5638															51	
90级焚影橙武属性1	装备	1		1542	1	1			3979		3979															51	
90级焚影橙武属性2	装备	1		1543	1	1			3967		3967															51	
90级明尊橙武属性1	装备	1		1544	1	1			3959		3959																秘笈\增加威胁20分.lua
90级明尊橙武属性2	装备	1		1545	1	1			3962		3962																秘笈\增加威胁20分.lua
花间PVE套装属性快雪	装备	3	增加伤害	1546	1	1			2636		2636															102	
七秀PVE套装属性剑破	装备	3	增加伤害	1547	1	1			2707		2707															102	
丐帮PVE套装属性亢龙	装备	3	增加伤害	1548	1	1			5638		5638															102	
《羽林枪法·霹雳》参悟残页	天策	1		1549	1						2611															31	
《羽林枪法·霹雳》参悟断篇	天策	2		1550	1						2611															41	
《羽林枪法·霹雳》参悟绝章	天策	3		1551	1						2611															51	
《羽林枪法·霹雳》气血图残页	天策	1		1552	1						2611																秘笈\链状技能分支数加1个.lua
《羽林枪法·霹雳》详解残页	天策	1		1553	1						2611																秘笈\增加命中2分.lua
《羽林枪法·霹雳》注解残页	天策	1		1554	1						2611										-51						
《羽林枪法·霹雳》注解断篇	天策	2		1555	1						2611										-102						
《羽林枪法·霹雳》手抄残页	天策	3		1556	1	0					2611																
《羽林枪法·龙吟》参悟残页	天策	1		1557	1						403										0					31	
《羽林枪法·龙吟》参悟断篇	天策	2		1558	1						403															41	
《羽林枪法·龙吟》参悟绝章	天策	3		1559	1						403															51	
《羽林枪法·龙吟》详解残页	天策	1		1560	1						403																秘笈\增加命中1分.lua
《羽林枪法·龙吟》详解断篇	天策	2		1561	1						403																秘笈\增加命中2分.lua
《羽林枪法·龙吟》注解残页	天策	1		1562	1						403										-51						
《羽林枪法·龙吟》注解断篇	天策	2		1563	1						403										-102						
《羽林枪法·龙吟》穴位图残页	天策	3		1564	1						403				-16						0						
《灵峰剑式·鹤归孤山》参悟残页	藏剑	1		1565	1				1596		1596															31	
《灵峰剑式·鹤归孤山》参悟断篇	藏剑	2		1566	1				1596		1596															41	
《灵峰剑式·鹤归孤山》参悟绝章	藏剑	3		1567	1				1596		1596															51	
《灵峰剑式·鹤归孤山》秘诀残页	藏剑	1		1568	1				1596		1596																秘笈\增加会心2分.lua
《灵峰剑式·鹤归孤山》人偶图残页	藏剑	1		1569	1						1596																
《灵峰剑式·鹤归孤山》人偶图断篇	藏剑	2		1570	1						1596																
《灵峰剑式·鹤归孤山》穴位图残页	藏剑	1		1571	1						1596				-32												
《灵峰剑式·鹤归孤山》穴位图断篇	藏剑	2		1572	1						1596				-32												
《秀水剑法·梦泉虎跑》参悟残页	藏剑	1		1573	1				1589		1589															31	
《秀水剑法·梦泉虎跑》参悟断篇	藏剑	2		1574	1				1589		1589															41	
《秀水剑法·梦泉虎跑》参悟绝章	藏剑	3		1575	1				1589		1589															51	
《秀水剑法·梦泉虎跑》秘诀残页	藏剑	1		1576	1				1589		1589																秘笈\增加会心2分.lua
《秀水剑法·梦泉虎跑》人偶图残页	藏剑	1		1577	1				1589		1589																
《秀水剑法·梦泉虎跑》人偶图断篇	藏剑	2		1578	1				1589		1589																
《秀水剑法·梦泉虎跑》真传残页	藏剑	1		1579	1				1589		1589								64								
《秀水剑法·梦泉虎跑》真传断篇	藏剑	2		1580	1				1589		1589								64								
《北冥剑气·万世不竭》参悟残页	纯阳	1		1581	1				6901		6901															31	
《北冥剑气·万世不竭》参悟断篇	纯阳	2		1582	1				6901		6901															41	
《北冥剑气·万世不竭》参悟绝章	纯阳	3		1583	1				6901		6901															51	
《北冥剑气·万世不竭》人偶图残页	纯阳	1		1584	1						6901																秘笈\需求的气减1点.lua
《北冥剑气·万世不竭》人偶图断篇	纯阳	2		1585	1						6901																秘笈\需求的气减1点.lua
《北冥剑气·万世不竭》详解残页	纯阳	1		1586	1				6901		6901																秘笈\增加命中2分.lua
《北冥剑气·万世不竭》注解残页	纯阳	1		1587	1				6901		6901										-51						
《北冥剑气·万世不竭》注解断篇	纯阳	2		1588	1				6901		6901										-102						
《天道剑势·八荒归元》参悟残页	纯阳	1		1589	1				2699		2699															31	
《天道剑势·八荒归元》参悟断篇	纯阳	2		1590	1				2699		2699															41	
《天道剑势·八荒归元》参悟绝章	纯阳	3		1591	1				2699		2699															51	
《天道剑势·八荒归元》人偶图残页	纯阳	1		1592	1						2699																
